Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,1,SVM,SVM,1.0,0.0,0.0,0.0,0.76,0.5,"[[114   0]
 [ 36   0]]"
0,1,WSVM,WSVM,1.0,0.0,0.0,0.0,0.76,0.5,"[[114   0]
 [ 36   0]]"
0,1,own_class_center,lin_center_own,0.8421052631578947,0.3611111111111111,0.5514467945790074,0.3880597014925373,0.7266666666666667,0.6016081871345029,"[[96 18]
 [23 13]]"
0,1,own_class_center,exp,0.8771929824561403,0.3055555555555556,0.517717286831163,0.36065573770491804,0.74,0.591374269005848,"[[100  14]
 [ 25  11]]"
0,1,estimated_hyper_lin,lin_center_own,0.8421052631578947,0.3611111111111111,0.5514467945790074,0.3880597014925373,0.7266666666666667,0.6016081871345029,"[[96 18]
 [23 13]]"
0,1,estimated_hyper_lin,exp,0.868421052631579,0.3611111111111111,0.5599968671591568,0.40625000000000006,0.7466666666666667,0.6147660818713451,"[[99 15]
 [23 13]]"
0,1,actual_hyper_lin,lin_center_own,0.8157894736842105,0.5555555555555556,0.6732134685736805,0.5194805194805195,0.7533333333333333,0.6856725146198831,"[[93 21]
 [16 20]]"
0,1,actual_hyper_lin,exp,0.8333333333333334,0.4166666666666667,0.5892556509887896,0.42857142857142855,0.7333333333333333,0.625,"[[95 19]
 [21 15]]"
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.8421052631578947,0.4166666666666667,0.5923488777590924,0.43478260869565216,0.74,0.6293859649122807,"[[96 18]
 [21 15]]"
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.8508771929824561,0.3611111111111111,0.5543114725287561,0.39393939393939387,0.7333333333333333,0.6059941520467836,"[[97 17]
 [23 13]]"
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.6929824561403509,0.6666666666666666,0.6796972150108953,0.5052631578947367,0.6866666666666666,0.6798245614035087,"[[79 35]
 [12 24]]"
0,2,SVM,SVM,0.9912280701754386,0.027777777777777776,0.16593406238753045,0.05263157894736842,0.76,0.5095029239766081,"[[113   1]
 [ 35   1]]"
0,2,WSVM,WSVM,0.9210526315789473,0.25,0.47985743496869654,0.3333333333333333,0.76,0.5855263157894736,"[[105   9]
 [ 27   9]]"
0,2,own_class_center,lin_center_own,0.8508771929824561,0.3611111111111111,0.5543114725287561,0.39393939393939387,0.7333333333333333,0.6059941520467836,"[[97 17]
 [23 13]]"
0,2,own_class_center,exp,0.8596491228070176,0.3611111111111111,0.5571614217644059,0.39999999999999997,0.74,0.6103801169590644,"[[98 16]
 [23 13]]"
0,2,estimated_hyper_lin,lin_center_own,0.8508771929824561,0.3611111111111111,0.5543114725287561,0.39393939393939387,0.7333333333333333,0.6059941520467836,"[[97 17]
 [23 13]]"
0,2,estimated_hyper_lin,exp,0.8508771929824561,0.3611111111111111,0.5543114725287561,0.39393939393939387,0.7333333333333333,0.6059941520467836,"[[97 17]
 [23 13]]"
0,2,actual_hyper_lin,lin_center_own,0.7807017543859649,0.4166666666666667,0.5703441046077523,0.3947368421052631,0.6933333333333334,0.5986842105263158,"[[89 25]
 [21 15]]"
0,2,actual_hyper_lin,exp,0.8508771929824561,0.3611111111111111,0.5543114725287561,0.39393939393939387,0.7333333333333333,0.6059941520467836,"[[97 17]
 [23 13]]"
0,2,distance_center_own_opposite_tam,func_own_opp_new,0.8508771929824561,0.3611111111111111,0.5543114725287561,0.39393939393939387,0.7333333333333333,0.6059941520467836,"[[97 17]
 [23 13]]"
0,2,distance_center_own_opposite_tam,func_own_opp_new_v1,0.8508771929824561,0.3611111111111111,0.5543114725287561,0.39393939393939387,0.7333333333333333,0.6059941520467836,"[[97 17]
 [23 13]]"
0,2,distance_center_own_opposite_tam,func_own_opp_new_v2,0.6140350877192983,0.6111111111111112,0.6125713547966057,0.43137254901960786,0.6133333333333333,0.6125730994152047,"[[70 44]
 [14 22]]"
0,3,SVM,SVM,1.0,0.0,0.0,0.0,0.76,0.5,"[[114   0]
 [ 36   0]]"
0,3,WSVM,WSVM,0.9298245614035088,0.3055555555555556,0.5330225702808934,0.4000000000000001,0.78,0.6176900584795322,"[[106   8]
 [ 25  11]]"
0,3,own_class_center,lin_center_own,0.8771929824561403,0.3611111111111111,0.562818027921642,0.4126984126984127,0.7533333333333333,0.6191520467836258,"[[100  14]
 [ 23  13]]"
0,3,own_class_center,exp,1.0,0.0,0.0,0.0,0.76,0.5,"[[114   0]
 [ 36   0]]"
0,3,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.76,0.5,"[[114   0]
 [ 36   0]]"
0,3,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.76,0.5,"[[114   0]
 [ 36   0]]"
0,3,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.76,0.5,"[[114   0]
 [ 36   0]]"
0,3,actual_hyper_lin,exp,0.8859649122807017,0.3611111111111111,0.5656251177937047,0.4193548387096774,0.76,0.6235380116959065,"[[101  13]
 [ 23  13]]"
0,3,distance_center_own_opposite_tam,func_own_opp_new,0.8859649122807017,0.4722222222222222,0.6468170681793339,0.5151515151515152,0.7866666666666666,0.679093567251462,"[[101  13]
 [ 19  17]]"
0,3,distance_center_own_opposite_tam,func_own_opp_new_v1,0.8859649122807017,0.3611111111111111,0.5656251177937047,0.4193548387096774,0.76,0.6235380116959065,"[[101  13]
 [ 23  13]]"
