Times,Fold,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,None,SVM,SVM,1.0,0.0,0.0,0.0,0.9663299663299664,0.5,"[[287   0]
 [ 10   0]]"
1,1,None,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9663299663299664,0.5,"[[287   0]
 [ 10   0]]"
1,1,None,own_class_center,lin_center_own,0.9651567944250871,0.6,0.7609823103430541,0.4615384615384615,0.9528619528619529,0.7825783972125436,"[[277  10]
 [  4   6]]"
1,1,None,own_class_center,exp,0.9860627177700348,0.8,0.888172378660825,0.7272727272727272,0.9797979797979798,0.8930313588850175,"[[283   4]
 [  2   8]]"
1,1,None,estimated_hyper_lin,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,1,None,estimated_hyper_lin,exp,0.9825783972125436,0.8,0.8866017808294967,0.6956521739130435,0.9764309764309764,0.8912891986062719,"[[282   5]
 [  2   8]]"
1,1,None,actual_hyper_lin,lin_center_own,0.9442508710801394,0.6,0.7526955046020161,0.37499999999999994,0.9326599326599326,0.7721254355400697,"[[271  16]
 [  4   6]]"
1,1,None,actual_hyper_lin,exp,0.9407665505226481,0.5,0.6858449352888188,0.3125,0.9259259259259259,0.7203832752613242,"[[270  17]
 [  5   5]]"
1,1,None,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8606271777003485,0.6,0.7185932831722052,0.21428571428571427,0.8518518518518519,0.7303135888501743,"[[247  40]
 [  4   6]]"
1,1,1,own_class_center,lin_center_own,0.9512195121951219,0.5,0.6896446592974972,0.3448275862068966,0.936026936026936,0.725609756097561,"[[273  14]
 [  5   5]]"
1,1,2,own_class_center,lin_center_own,0.9442508710801394,0.6,0.7526955046020161,0.37499999999999994,0.9326599326599326,0.7721254355400697,"[[271  16]
 [  4   6]]"
1,1,3,own_class_center,lin_center_own,0.9442508710801394,0.6,0.7526955046020161,0.37499999999999994,0.9326599326599326,0.7721254355400697,"[[271  16]
 [  4   6]]"
1,1,4,own_class_center,lin_center_own,0.9442508710801394,0.6,0.7526955046020161,0.37499999999999994,0.9326599326599326,0.7721254355400697,"[[271  16]
 [  4   6]]"
1,1,5,own_class_center,lin_center_own,0.9442508710801394,0.6,0.7526955046020161,0.37499999999999994,0.9326599326599326,0.7721254355400697,"[[271  16]
 [  4   6]]"
1,1,6,own_class_center,lin_center_own,0.9442508710801394,0.6,0.7526955046020161,0.37499999999999994,0.9326599326599326,0.7721254355400697,"[[271  16]
 [  4   6]]"
1,1,7,own_class_center,lin_center_own,0.9477351916376306,0.6,0.7540829629308557,0.3870967741935483,0.936026936026936,0.7738675958188154,"[[272  15]
 [  4   6]]"
1,1,8,own_class_center,lin_center_own,0.9512195121951219,0.5,0.6896446592974972,0.3448275862068966,0.936026936026936,0.725609756097561,"[[273  14]
 [  5   5]]"
