Lan boc,Test Size,Rate,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,0.2,0.2,None,SVM,SVM,0.98,0.3,0.5422176684690383,0.4285714285714285,0.8666666666666667,0.64,"[[49  1]
 [ 7  3]]"
1,0.2,0.2,None,WSVM,WSVM,0.92,0.6,0.7429670248402684,0.6,0.8666666666666667,0.7600000000000001,"[[46  4]
 [ 4  6]]"
1,0.2,0.2,None,own_class_center,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,None,own_class_center,exp,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,None,estimated_hyper_lin,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,None,estimated_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,None,actual_hyper_lin,lin_center_own,0.86,0.1,0.2932575659723036,0.11111111111111112,0.7333333333333333,0.48000000000000004,"[[43  7]
 [ 9  1]]"
1,0.2,0.2,None,actual_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,None,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.2,0.4472135954999579,0.33333333333333337,0.8666666666666667,0.6,"[[50  0]
 [ 8  2]]"
1,0.2,0.2,None,distance_center_own_opposite_tam,func_own_opp_new_v1,0.98,0.2,0.4427188724235731,0.30769230769230765,0.85,0.59,"[[49  1]
 [ 8  2]]"
1,0.2,0.2,None,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,1.0,0.812403840463596,0.5405405405405406,0.7166666666666667,0.83,"[[33 17]
 [ 0 10]]"
1,0.2,0.2,1,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,2,own_class_center,lin_center_own,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,3,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,4,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,5,own_class_center,lin_center_own,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,6,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,7,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,8,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,9,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,10,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,11,own_class_center,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,12,own_class_center,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,13,own_class_center,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,14,own_class_center,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,15,own_class_center,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,16,own_class_center,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,17,own_class_center,lin_center_own,0.98,0.2,0.4427188724235731,0.30769230769230765,0.85,0.59,"[[49  1]
 [ 8  2]]"
1,0.2,0.2,18,own_class_center,lin_center_own,0.98,0.2,0.4427188724235731,0.30769230769230765,0.85,0.59,"[[49  1]
 [ 8  2]]"
1,0.2,0.2,19,own_class_center,lin_center_own,0.98,0.2,0.4427188724235731,0.30769230769230765,0.85,0.59,"[[49  1]
 [ 8  2]]"
1,0.2,0.2,20,own_class_center,lin_center_own,0.98,0.2,0.4427188724235731,0.30769230769230765,0.85,0.59,"[[49  1]
 [ 8  2]]"
1,0.2,0.2,1,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,2,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,3,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,4,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,5,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,6,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,7,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,8,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,9,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,10,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,11,own_class_center,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,12,own_class_center,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,13,own_class_center,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,14,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,15,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,16,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,17,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,18,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,19,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,20,own_class_center,exp,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[48  2]
 [ 7  3]]"
1,0.2,0.2,1,estimated_hyper_lin,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,2,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,3,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,4,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,5,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,6,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,7,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,8,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,9,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,10,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,11,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,12,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,13,estimated_hyper_lin,lin_center_own,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,14,estimated_hyper_lin,lin_center_own,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,15,estimated_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,16,estimated_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,17,estimated_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,18,estimated_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,19,estimated_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,20,estimated_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,1,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,2,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,3,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,4,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,5,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,6,estimated_hyper_lin,exp,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,7,estimated_hyper_lin,exp,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,8,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,9,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,10,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,11,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,12,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,13,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,0.2,14,estimated_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,15,estimated_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,16,estimated_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,17,estimated_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,18,estimated_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,19,estimated_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,20,estimated_hyper_lin,exp,0.96,0.2,0.4381780460041329,0.28571428571428575,0.8333333333333334,0.58,"[[48  2]
 [ 8  2]]"
1,0.2,0.2,1,actual_hyper_lin,lin_center_own,0.84,0.1,0.28982753492378877,0.10526315789473685,0.7166666666666667,0.47000000000000003,"[[42  8]
 [ 9  1]]"
1,0.2,0.2,2,actual_hyper_lin,lin_center_own,0.84,0.1,0.28982753492378877,0.10526315789473685,0.7166666666666667,0.47000000000000003,"[[42  8]
 [ 9  1]]"
