Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.2,3,WSVM,WSVM,0.925,0.5,0.6800735254367721,0.5333333333333333,0.8541666666666666,0.7125000000000001,"[[185  15]
 [ 20  20]]"
0,0.2,3,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,3,own_class_center,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,3,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,3,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,3,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,3,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,3,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,4,SVM,SVM,0.945,0.325,0.554188596057335,0.40624999999999994,0.8416666666666667,0.635,"[[189  11]
 [ 27  13]]"
0,0.2,4,WSVM,WSVM,0.88,0.375,0.5744562646538028,0.37974683544303806,0.7958333333333333,0.6275,"[[176  24]
 [ 25  15]]"
0,0.2,4,own_class_center,lin_center_own,0.475,0.9,0.653834841531101,0.39779005524861877,0.5458333333333333,0.6875,"[[ 95 105]
 [  4  36]]"
0,0.2,4,own_class_center,exp,0.59,0.85,0.7081666470542085,0.4358974358974359,0.6333333333333333,0.7200000000000001,"[[118  82]
 [  6  34]]"
0,0.2,4,estimated_hyper_lin,lin_center_own,0.5,0.925,0.6800735254367721,0.4180790960451977,0.5708333333333333,0.7125,"[[100 100]
 [  3  37]]"
0,0.2,4,estimated_hyper_lin,exp,0.7,0.65,0.674536878161602,0.4126984126984127,0.6916666666666667,0.6749999999999999,"[[140  60]
 [ 14  26]]"
0,0.2,4,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,4,actual_hyper_lin,exp,0.5,0.925,0.6800735254367721,0.4180790960451977,0.5708333333333333,0.7125,"[[100 100]
 [  3  37]]"
0,0.2,4,distance_center_own_opposite_tam,func_own_opp_new,0.035,0.975,0.18472953201911166,0.286764705882353,0.19166666666666668,0.505,"[[  7 193]
 [  1  39]]"
0,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.175,0.95,0.40773766075750223,0.3127572016460905,0.30416666666666664,0.5625,"[[ 35 165]
 [  2  38]]"
0,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.175,0.95,0.40773766075750223,0.3127572016460905,0.30416666666666664,0.5625,"[[ 35 165]
 [  2  38]]"
0,0.2,5,SVM,SVM,0.98,0.275,0.5191338940966964,0.4,0.8625,0.6275,"[[196   4]
 [ 29  11]]"
0,0.2,5,WSVM,WSVM,0.945,0.375,0.5952940449895329,0.45454545454545453,0.85,0.6599999999999999,"[[189  11]
 [ 25  15]]"
0,0.2,5,own_class_center,lin_center_own,0.06,1.0,0.2449489742783178,0.29850746268656714,0.21666666666666667,0.53,"[[ 12 188]
 [  0  40]]"
0,0.2,5,own_class_center,exp,0.33,0.95,0.5599107071667767,0.3584905660377359,0.43333333333333335,0.6399999999999999,"[[ 66 134]
 [  2  38]]"
0,0.2,5,estimated_hyper_lin,lin_center_own,0.135,0.95,0.35812009158939967,0.3027888446215139,0.2708333333333333,0.5425,"[[ 27 173]
 [  2  38]]"
0,0.2,5,estimated_hyper_lin,exp,0.56,0.85,0.6899275324264136,0.41975308641975306,0.6083333333333333,0.7050000000000001,"[[112  88]
 [  6  34]]"
0,0.2,5,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,5,actual_hyper_lin,exp,0.12,0.95,0.33763886032268264,0.2992125984251969,0.25833333333333336,0.5349999999999999,"[[ 24 176]
 [  2  38]]"
0,0.2,5,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
0,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.04,1.0,0.2,0.29411764705882354,0.2,0.52,"[[  8 192]
 [  0  40]]"
0,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.04,1.0,0.2,0.29411764705882354,0.2,0.52,"[[  8 192]
 [  0  40]]"
Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.14285714285714285,1,SVM,SVM,1.0,0.06896551724137931,0.2626128657194451,0.12903225806451613,0.8820960698689956,0.5344827586206896,"[[200   0]
 [ 27   2]]"
0,0.14285714285714285,1,WSVM,WSVM,0.965,0.27586206896551724,0.5159524169453266,0.36363636363636365,0.8777292576419214,0.6204310344827587,"[[193   7]
 [ 21   8]]"
0,0.14285714285714285,1,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,1,own_class_center,exp,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,1,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,1,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,1,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,1,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,1,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,1,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,1,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,SVM,SVM,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,WSVM,WSVM,0.96,0.27586206896551724,0.5146140167221416,0.35555555555555557,0.8733624454148472,0.6179310344827587,"[[192   8]
 [ 21   8]]"
0,0.14285714285714285,2,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,own_class_center,exp,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,2,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8733624454148472,0.5,"[[200   0]
 [ 29   0]]"
0,0.14285714285714285,3,SVM,SVM,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,WSVM,WSVM,0.97,0.21428571428571427,0.4559135256352271,0.3,0.8771929824561403,0.5921428571428571,"[[194   6]
 [ 22   6]]"
0,0.14285714285714285,3,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,own_class_center,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,3,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,SVM,SVM,1.0,0.03571428571428571,0.1889822365046136,0.0689655172413793,0.881578947368421,0.5178571428571429,"[[200   0]
 [ 27   1]]"
0,0.14285714285714285,4,WSVM,WSVM,0.95,0.32142857142857145,0.5525912982097555,0.3829787234042553,0.8728070175438597,0.6357142857142857,"[[190  10]
 [ 19   9]]"
0,0.14285714285714285,4,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,own_class_center,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,4,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,SVM,SVM,1.0,0.07142857142857142,0.2672612419124244,0.13333333333333333,0.8859649122807017,0.5357142857142857,"[[200   0]
 [ 26   2]]"
0,0.14285714285714285,5,WSVM,WSVM,0.955,0.39285714285714285,0.6125182213033107,0.45833333333333337,0.8859649122807017,0.6739285714285713,"[[191   9]
 [ 17  11]]"
0,0.14285714285714285,5,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,own_class_center,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[200   0]
 [ 28   0]]"
Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.1111111111111111,1,SVM,SVM,0.965,0.17391304347826086,0.40966582351536446,0.2352941176470588,0.8834080717488789,0.5694565217391304,"[[193   7]
 [ 19   4]]"
0,0.1111111111111111,1,WSVM,WSVM,0.925,0.2608695652173913,0.49122738912451425,0.2727272727272727,0.8565022421524664,0.5929347826086957,"[[185  15]
 [ 17   6]]"
0,0.1111111111111111,1,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,1,own_class_center,exp,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,1,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,1,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,1,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,1,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8968609865470852,0.5,"[[200   0]
 [ 23   0]]"
0,0.1111111111111111,2,SVM,SVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,own_class_center,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,SVM,SVM,1.0,0.045454545454545456,0.21320071635561044,0.08695652173913045,0.9054054054054054,0.5227272727272727,"[[200   0]
 [ 21   1]]"
0,0.1111111111111111,3,WSVM,WSVM,0.96,0.36363636363636365,0.5908391567007971,0.4210526315789474,0.9009009009009009,0.6618181818181819,"[[192   8]
 [ 14   8]]"
0,0.1111111111111111,3,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,own_class_center,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,3,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,SVM,SVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,WSVM,WSVM,0.97,0.2727272727272727,0.5143398239932958,0.3529411764705882,0.9009009009009009,0.6213636363636363,"[[194   6]
 [ 16   6]]"
0,0.1111111111111111,4,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,own_class_center,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,4,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,SVM,SVM,1.0,0.045454545454545456,0.21320071635561044,0.08695652173913045,0.9054054054054054,0.5227272727272727,"[[200   0]
 [ 21   1]]"
0,0.1111111111111111,5,WSVM,WSVM,0.955,0.5909090909090909,0.751211143300059,0.5909090909090909,0.918918918918919,0.7729545454545453,"[[191   9]
 [  9  13]]"
0,0.1111111111111111,5,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,own_class_center,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
0,0.1111111111111111,5,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[200   0]
 [ 22   0]]"
Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,0.2,1,SVM,SVM,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[192   8]
 [ 28  12]]"
1,0.2,1,WSVM,WSVM,0.89,0.45,0.6328506932918696,0.45,0.8166666666666667,0.67,"[[178  22]
 [ 22  18]]"
1,0.2,1,own_class_center,lin_center_own,0.025,0.975,0.15612494995995996,0.2846715328467153,0.18333333333333332,0.5,"[[  5 195]
 [  1  39]]"
1,0.2,1,own_class_center,exp,0.035,0.975,0.18472953201911166,0.286764705882353,0.19166666666666668,0.505,"[[  7 193]
 [  1  39]]"
1,0.2,1,estimated_hyper_lin,lin_center_own,0.025,0.975,0.15612494995995996,0.2846715328467153,0.18333333333333332,0.5,"[[  5 195]
 [  1  39]]"
1,0.2,1,estimated_hyper_lin,exp,0.35,0.925,0.5689903338370521,0.357487922705314,0.44583333333333336,0.6375,"[[ 70 130]
 [  3  37]]"
1,0.2,1,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[200   0]
 [ 40   0]]"
