Times,Fold,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,1,SVM,SVM,0.9807692307692307,0.75,0.8576578123452984,0.8275862068965517,0.9264705882352942,0.8653846153846153,"[[51  1]
 [ 4 12]]"
1,1,1,WSVM,WSVM,0.9807692307692307,0.8125,0.8926785535678563,0.8666666666666666,0.9411764705882353,0.8966346153846153,"[[51  1]
 [ 3 13]]"
1,1,1,own_class_center,lin_center_own,0.9807692307692307,0.75,0.8576578123452984,0.8275862068965517,0.9264705882352942,0.8653846153846153,"[[51  1]
 [ 4 12]]"
1,1,1,own_class_center,exp,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]"
1,1,1,estimated_hyper_lin,lin_center_own,0.9807692307692307,0.75,0.8576578123452984,0.8275862068965517,0.9264705882352942,0.8653846153846153,"[[51  1]
 [ 4 12]]"
1,1,1,estimated_hyper_lin,exp,0.9807692307692307,0.75,0.8576578123452984,0.8275862068965517,0.9264705882352942,0.8653846153846153,"[[51  1]
 [ 4 12]]"
1,1,1,actual_hyper_lin,lin_center_own,0.9807692307692307,0.75,0.8576578123452984,0.8275862068965517,0.9264705882352942,0.8653846153846153,"[[51  1]
 [ 4 12]]"
1,1,1,actual_hyper_lin,exp,1.0,0.8125,0.9013878188659973,0.896551724137931,0.9558823529411765,0.90625,"[[52  0]
 [ 3 13]]"
1,1,1,distance_center_own_opposite_tam,func_own_opp_new,0.9807692307692307,0.75,0.8576578123452984,0.8275862068965517,0.9264705882352942,0.8653846153846153,"[[51  1]
 [ 4 12]]"
1,1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.8125,0.9013878188659973,0.896551724137931,0.9558823529411765,0.90625,"[[52  0]
 [ 3 13]]"
