Lan boc,Test Size,Rate,T,K-neighbors,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,0.2,0.2,5,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,5,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,5,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,6,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,6,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,6,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,7,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,7,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,7,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,8,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,8,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,8,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,9,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,9,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,9,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,10,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.7,0.811171992,0.7,0.9,0.82,"[[94  6]
 [ 6 14]]"
1,0.2,0.2,10,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.7,0.815475322,0.717948718,0.908333333,0.825,"[[95  5]
 [ 6 14]]"
1,0.2,0.2,10,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.7,0.815475322,0.717948718,0.908333333,0.825,"[[95  5]
 [ 6 14]]"
1,0.2,0.2,11,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.75,0.844097151,0.75,0.916666667,0.85,"[[95  5]
 [ 5 15]]"
1,0.2,0.2,11,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.75,0.844097151,0.75,0.916666667,0.85,"[[95  5]
 [ 5 15]]"
1,0.2,0.2,11,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.75,0.844097151,0.75,0.916666667,0.85,"[[95  5]
 [ 5 15]]"
1,0.2,0.2,12,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,12,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,12,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.89,0.95,0.919510739,0.76,0.9,0.92,"[[89 11]
 [ 1 19]]"
1,0.2,0.2,13,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,13,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,13,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,14,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,14,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,14,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,15,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]"
1,0.2,0.2,15,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.85,0.898610038,0.80952381,0.933333333,0.9,"[[95  5]
 [ 3 17]]"
1,0.2,0.2,15,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.8,0.867179336,0.761904762,0.916666667,0.87,"[[94  6]
 [ 4 16]]"
1,0.2,0.2,16,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.8,0.867179336,0.761904762,0.916666667,0.87,"[[94  6]
 [ 4 16]]"
1,0.2,0.2,16,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.8,0.867179336,0.761904762,0.916666667,0.87,"[[94  6]
 [ 4 16]]"
1,0.2,0.2,16,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.8,0.867179336,0.761904762,0.916666667,0.87,"[[94  6]
 [ 4 16]]"
1,0.2,0.2,17,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.8,0.867179336,0.761904762,0.916666667,0.87,"[[94  6]
 [ 4 16]]"
1,0.2,0.2,17,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.75,0.839642781,0.731707317,0.908333333,0.845,"[[94  6]
 [ 5 15]]"
1,0.2,0.2,17,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.7,0.815475322,0.717948718,0.908333333,0.825,"[[95  5]
 [ 6 14]]"
1,0.2,0.2,18,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.7,0.815475322,0.717948718,0.908333333,0.825,"[[95  5]
 [ 6 14]]"
1,0.2,0.2,18,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.7,0.815475322,0.717948718,0.908333333,0.825,"[[95  5]
 [ 6 14]]"
1,0.2,0.2,18,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.7,0.815475322,0.717948718,0.908333333,0.825,"[[95  5]
 [ 6 14]]"
1,0.2,0.2,19,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.7,0.815475322,0.717948718,0.908333333,0.825,"[[95  5]
 [ 6 14]]"
1,0.2,0.2,19,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.6,0.754983444,0.648648649,0.891666667,0.775,"[[95  5]
 [ 8 12]]"
1,0.2,0.2,19,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.6,0.754983444,0.648648649,0.891666667,0.775,"[[95  5]
 [ 8 12]]"
1,0.2,0.2,20,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.6,0.754983444,0.648648649,0.891666667,0.775,"[[95  5]
 [ 8 12]]"
1,0.2,0.2,20,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.6,0.754983444,0.648648649,0.891666667,0.775,"[[95  5]
 [ 8 12]]"
1,0.2,0.2,20,6,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,0.6,0.754983444,0.648648649,0.891666667,0.775,"[[95  5]
 [ 8 12]]"
1,0.2,0.2,1,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.92,0.6,0.742967025,0.6,0.866666667,0.76,"[[92  8]
 [ 8 12]]"
1,0.2,0.2,1,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8,0.8,0.8,0.571428571,0.8,0.8,"[[80 20]
 [ 4 16]]"
1,0.2,0.2,1,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.79,0.8,0.794984277,0.561403509,0.791666667,0.795,"[[79 21]
 [ 4 16]]"
1,0.2,0.2,2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.9,0.75,0.821583836,0.666666667,0.875,0.825,"[[90 10]
 [ 5 15]]"
1,0.2,0.2,2,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,2,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,3,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,3,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,3,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,4,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,4,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,4,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,5,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,5,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,5,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,6,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,6,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,6,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.79,0.8,0.794984277,0.561403509,0.791666667,0.795,"[[79 21]
 [ 4 16]]"
1,0.2,0.2,7,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,7,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8,0.8,0.8,0.571428571,0.8,0.8,"[[80 20]
 [ 4 16]]"
1,0.2,0.2,7,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,8,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,8,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,8,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,9,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,9,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.78,0.75,0.764852927,0.526315789,0.775,0.765,"[[78 22]
 [ 5 15]]"
1,0.2,0.2,9,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,10,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,10,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8,0.8,0.8,0.571428571,0.8,0.8,"[[80 20]
 [ 4 16]]"
1,0.2,0.2,10,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.83,0.9,0.864291617,0.654545455,0.841666667,0.865,"[[83 17]
 [ 2 18]]"
1,0.2,0.2,11,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.8,0.804984472,0.581818182,0.808333333,0.805,"[[81 19]
 [ 4 16]]"
1,0.2,0.2,11,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.83,0.9,0.864291617,0.654545455,0.841666667,0.865,"[[83 17]
 [ 2 18]]"
1,0.2,0.2,11,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.79,0.95,0.866314031,0.633333333,0.816666667,0.87,"[[79 21]
 [ 1 19]]"
1,0.2,0.2,12,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.83,0.95,0.887975225,0.678571429,0.85,0.89,"[[83 17]
 [ 1 19]]"
1,0.2,0.2,12,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.83,0.95,0.887975225,0.678571429,0.85,0.89,"[[83 17]
 [ 1 19]]"
1,0.2,0.2,12,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.83,0.9,0.864291617,0.654545455,0.841666667,0.865,"[[83 17]
 [ 2 18]]"
1,0.2,0.2,13,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.82,0.95,0.882609767,0.666666667,0.841666667,0.885,"[[82 18]
 [ 1 19]]"
1,0.2,0.2,13,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,13,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,14,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.83,0.95,0.887975225,0.678571429,0.85,0.89,"[[83 17]
 [ 1 19]]"
1,0.2,0.2,14,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.83,0.95,0.887975225,0.678571429,0.85,0.89,"[[83 17]
 [ 1 19]]"
1,0.2,0.2,14,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,15,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,15,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.9,0.853814968,0.631578947,0.825,0.855,"[[81 19]
 [ 2 18]]"
1,0.2,0.2,15,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,16,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,16,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,16,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.79,0.95,0.866314031,0.633333333,0.816666667,0.87,"[[79 21]
 [ 1 19]]"
1,0.2,0.2,17,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,17,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.79,0.9,0.843208159,0.610169492,0.808333333,0.845,"[[79 21]
 [ 2 18]]"
1,0.2,0.2,17,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.79,0.95,0.866314031,0.633333333,0.816666667,0.87,"[[79 21]
 [ 1 19]]"
1,0.2,0.2,18,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,18,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8,0.95,0.871779789,0.644067797,0.825,0.875,"[[80 20]
 [ 1 19]]"
1,0.2,0.2,18,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,19,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.83,0.95,0.887975225,0.678571429,0.85,0.89,"[[83 17]
 [ 1 19]]"
1,0.2,0.2,19,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8,0.95,0.871779789,0.644067797,0.825,0.875,"[[80 20]
 [ 1 19]]"
1,0.2,0.2,19,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,20,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,20,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.95,0.877211491,0.655172414,0.833333333,0.88,"[[81 19]
 [ 1 19]]"
1,0.2,0.2,20,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.79,0.9,0.843208159,0.610169492,0.808333333,0.845,"[[79 21]
 [ 2 18]]"
