Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.2,2,own_class_center,exp,0.76,0.65,0.7028513356322232,0.456140350877193,0.7416666666666667,0.705,"[[76 24]
 [ 7 13]]"
0,0.2,2,estimated_hyper_lin,lin_center_own,0.64,0.75,0.6928203230275509,0.42253521126760557,0.6583333333333333,0.6950000000000001,"[[64 36]
 [ 5 15]]"
0,0.2,2,estimated_hyper_lin,exp,0.87,0.5,0.6595452979136459,0.46511627906976744,0.8083333333333333,0.6849999999999999,"[[87 13]
 [10 10]]"
0,0.2,2,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,2,actual_hyper_lin,exp,0.77,0.7,0.7341661937191061,0.4912280701754387,0.7583333333333333,0.735,"[[77 23]
 [ 6 14]]"
0,0.2,2,distance_center_own_opposite_tam,func_own_opp_new,0.43,0.85,0.6045659600076736,0.3617021276595745,0.5,0.64,"[[43 57]
 [ 3 17]]"
0,0.2,2,distance_center_own_opposite_tam,func_own_opp_new_v1,0.61,0.7,0.6534523701081816,0.3835616438356165,0.625,0.6549999999999999,"[[61 39]
 [ 6 14]]"
0,0.2,2,distance_center_own_opposite_tam,func_own_opp_new_v2,0.61,0.7,0.6534523701081816,0.3835616438356165,0.625,0.6549999999999999,"[[61 39]
 [ 6 14]]"
0,0.2,3,SVM,SVM,0.92,0.25,0.47958315233127197,0.30303030303030304,0.8083333333333333,0.5850000000000001,"[[92  8]
 [15  5]]"
0,0.2,3,WSVM,WSVM,0.88,0.6,0.726636084983398,0.5454545454545454,0.8333333333333334,0.7400000000000001,"[[88 12]
 [ 8 12]]"
0,0.2,3,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,3,own_class_center,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,3,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,3,estimated_hyper_lin,exp,0.85,0.7,0.7713624310270756,0.5714285714285714,0.825,0.7749999999999999,"[[85 15]
 [ 6 14]]"
0,0.2,3,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,3,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,3,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,4,SVM,SVM,0.97,0.4,0.6228964600958975,0.5161290322580645,0.875,0.6849999999999999,"[[97  3]
 [12  8]]"
0,0.2,4,WSVM,WSVM,0.93,0.45,0.6469157595854348,0.5,0.85,0.69,"[[93  7]
 [11  9]]"
0,0.2,4,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,4,own_class_center,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,4,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,4,estimated_hyper_lin,exp,0.92,0.45,0.6434283176858165,0.48648648648648646,0.8416666666666667,0.685,"[[92  8]
 [11  9]]"
0,0.2,4,actual_hyper_lin,lin_center_own,0.43,0.8,0.5865151319446072,0.3440860215053763,0.49166666666666664,0.615,"[[43 57]
 [ 4 16]]"
0,0.2,4,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,4,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,SVM,SVM,0.98,0.3,0.5422176684690383,0.4285714285714285,0.8666666666666667,0.64,"[[98  2]
 [14  6]]"
0,0.2,5,WSVM,WSVM,0.95,0.55,0.722841614740048,0.6111111111111112,0.8833333333333333,0.75,"[[95  5]
 [ 9 11]]"
0,0.2,5,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,own_class_center,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
0,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.14285714285714285,1,SVM,SVM,1.0,0.13333333333333333,0.3651483716701107,0.23529411764705882,0.8869565217391304,0.5666666666666667,"[[100   0]
 [ 13   2]]"
0,0.14285714285714285,1,WSVM,WSVM,0.91,0.5333333333333333,0.696658692139367,0.5,0.8608695652173913,0.7216666666666667,"[[91  9]
 [ 7  8]]"
0,0.14285714285714285,1,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8695652173913043,0.5,"[[100   0]
 [ 15   0]]"
0,0.14285714285714285,1,own_class_center,exp,1.0,0.0,0.0,0.0,0.8695652173913043,0.5,"[[100   0]
 [ 15   0]]"
0,0.14285714285714285,1,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8695652173913043,0.5,"[[100   0]
 [ 15   0]]"
0,0.14285714285714285,1,estimated_hyper_lin,exp,0.92,0.6,0.7429670248402684,0.5625,0.8782608695652174,0.7600000000000001,"[[92  8]
 [ 6  9]]"
0,0.14285714285714285,1,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8695652173913043,0.5,"[[100   0]
 [ 15   0]]"
0,0.14285714285714285,1,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8695652173913043,0.5,"[[100   0]
 [ 15   0]]"
0,0.14285714285714285,1,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8695652173913043,0.5,"[[100   0]
 [ 15   0]]"
0,0.14285714285714285,1,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8695652173913043,0.5,"[[100   0]
 [ 15   0]]"
0,0.14285714285714285,1,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8695652173913043,0.5,"[[100   0]
 [ 15   0]]"
0,0.14285714285714285,2,SVM,SVM,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,WSVM,WSVM,0.93,0.42857142857142855,0.6313251369709815,0.4444444444444445,0.868421052631579,0.6792857142857143,"[[93  7]
 [ 8  6]]"
0,0.14285714285714285,2,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,own_class_center,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,2,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,3,SVM,SVM,0.99,0.14285714285714285,0.37606990231680526,0.23529411764705882,0.8859649122807017,0.5664285714285714,"[[99  1]
 [12  2]]"
0,0.14285714285714285,3,WSVM,WSVM,0.93,0.35714285714285715,0.5763183643984089,0.3846153846153846,0.8596491228070176,0.6435714285714285,"[[93  7]
 [ 9  5]]"
0,0.14285714285714285,3,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,3,own_class_center,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,3,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,3,estimated_hyper_lin,exp,0.93,0.42857142857142855,0.6313251369709815,0.4444444444444445,0.868421052631579,0.6792857142857143,"[[93  7]
 [ 8  6]]"
0,0.14285714285714285,3,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,3,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,3,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,3,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,3,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,4,SVM,SVM,1.0,0.07142857142857142,0.2672612419124244,0.13333333333333333,0.8859649122807017,0.5357142857142857,"[[100   0]
 [ 13   1]]"
0,0.14285714285714285,4,WSVM,WSVM,0.92,0.5,0.6782329983125268,0.4827586206896552,0.868421052631579,0.7100000000000001,"[[92  8]
 [ 7  7]]"
0,0.14285714285714285,4,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,4,own_class_center,exp,0.91,0.5,0.6745368781616021,0.4666666666666667,0.8596491228070176,0.705,"[[91  9]
 [ 7  7]]"
0,0.14285714285714285,4,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,4,estimated_hyper_lin,exp,0.92,0.5,0.6782329983125268,0.4827586206896552,0.868421052631579,0.7100000000000001,"[[92  8]
 [ 7  7]]"
0,0.14285714285714285,4,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,4,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,4,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,4,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,4,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,SVM,SVM,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,WSVM,WSVM,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,own_class_center,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.8771929824561403,0.5,"[[100   0]
 [ 14   0]]"
Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.1111111111111111,1,SVM,SVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,own_class_center,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,SVM,SVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,own_class_center,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,3,SVM,SVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,3,WSVM,WSVM,0.96,0.09090909090909091,0.29541957835039856,0.12500000000000003,0.8738738738738738,0.5254545454545454,"[[96  4]
 [10  1]]"
0,0.1111111111111111,3,own_class_center,lin_center_own,0.96,0.09090909090909091,0.29541957835039856,0.12500000000000003,0.8738738738738738,0.5254545454545454,"[[96  4]
 [10  1]]"
0,0.1111111111111111,3,own_class_center,exp,0.93,0.09090909090909091,0.29076701075853595,0.10526315789473685,0.8468468468468469,0.5104545454545454,"[[93  7]
 [10  1]]"
0,0.1111111111111111,3,estimated_hyper_lin,lin_center_own,0.96,0.09090909090909091,0.29541957835039856,0.12500000000000003,0.8738738738738738,0.5254545454545454,"[[96  4]
 [10  1]]"
0,0.1111111111111111,3,estimated_hyper_lin,exp,0.96,0.09090909090909091,0.29541957835039856,0.12500000000000003,0.8738738738738738,0.5254545454545454,"[[96  4]
 [10  1]]"
0,0.1111111111111111,3,actual_hyper_lin,lin_center_own,0.96,0.09090909090909091,0.29541957835039856,0.12500000000000003,0.8738738738738738,0.5254545454545454,"[[96  4]
 [10  1]]"
0,0.1111111111111111,3,actual_hyper_lin,exp,0.96,0.09090909090909091,0.29541957835039856,0.12500000000000003,0.8738738738738738,0.5254545454545454,"[[96  4]
 [10  1]]"
0,0.1111111111111111,3,distance_center_own_opposite_tam,func_own_opp_new,0.93,0.2727272727272727,0.5036232357987106,0.28571428571428564,0.8648648648648649,0.6013636363636363,"[[93  7]
 [ 8  3]]"
0,0.1111111111111111,3,distance_center_own_opposite_tam,func_own_opp_new_v1,0.96,0.09090909090909091,0.29541957835039856,0.12500000000000003,0.8738738738738738,0.5254545454545454,"[[96  4]
 [10  1]]"
0,0.1111111111111111,3,distance_center_own_opposite_tam,func_own_opp_new_v2,0.96,0.09090909090909091,0.29541957835039856,0.12500000000000003,0.8738738738738738,0.5254545454545454,"[[96  4]
 [10  1]]"
0,0.1111111111111111,4,SVM,SVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,own_class_center,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,4,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,5,SVM,SVM,1.0,0.0,0.0,0.0,0.9009009009009009,0.5,"[[100   0]
 [ 11   0]]"
0,0.1111111111111111,5,WSVM,WSVM,0.92,0.09090909090909091,0.2891995221924885,0.09999999999999999,0.8378378378378378,0.5054545454545455,"[[92  8]
 [10  1]]"
0,0.1111111111111111,5,own_class_center,lin_center_own,0.93,0.09090909090909091,0.29076701075853595,0.10526315789473685,0.8468468468468469,0.5104545454545454,"[[93  7]
 [10  1]]"
0,0.1111111111111111,5,own_class_center,exp,0.93,0.09090909090909091,0.29076701075853595,0.10526315789473685,0.8468468468468469,0.5104545454545454,"[[93  7]
 [10  1]]"
0,0.1111111111111111,5,estimated_hyper_lin,lin_center_own,0.93,0.09090909090909091,0.29076701075853595,0.10526315789473685,0.8468468468468469,0.5104545454545454,"[[93  7]
 [10  1]]"
0,0.1111111111111111,5,estimated_hyper_lin,exp,0.93,0.09090909090909091,0.29076701075853595,0.10526315789473685,0.8468468468468469,0.5104545454545454,"[[93  7]
 [10  1]]"
0,0.1111111111111111,5,actual_hyper_lin,lin_center_own,0.9,0.09090909090909091,0.28603877677367767,0.09090909090909091,0.8198198198198198,0.4954545454545454,"[[90 10]
 [10  1]]"
0,0.1111111111111111,5,actual_hyper_lin,exp,0.93,0.09090909090909091,0.29076701075853595,0.10526315789473685,0.8468468468468469,0.5104545454545454,"[[93  7]
 [10  1]]"
0,0.1111111111111111,5,distance_center_own_opposite_tam,func_own_opp_new,0.92,0.09090909090909091,0.2891995221924885,0.09999999999999999,0.8378378378378378,0.5054545454545455,"[[92  8]
 [10  1]]"
0,0.1111111111111111,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.92,0.09090909090909091,0.2891995221924885,0.09999999999999999,0.8378378378378378,0.5054545454545455,"[[92  8]
 [10  1]]"
0,0.1111111111111111,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.92,0.09090909090909091,0.2891995221924885,0.09999999999999999,0.8378378378378378,0.5054545454545455,"[[92  8]
 [10  1]]"
Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,0.2,1,SVM,SVM,0.96,0.3,0.5366563145999496,0.4,0.85,0.63,"[[96  4]
 [14  6]]"
1,0.2,1,WSVM,WSVM,0.87,0.55,0.6917369442208505,0.5,0.8166666666666667,0.71,"[[87 13]
 [ 9 11]]"
1,0.2,1,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
1,0.2,1,own_class_center,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
1,0.2,1,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
1,0.2,1,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
1,0.2,1,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[100   0]
 [ 20   0]]"
