Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.14285714285714285,5,estimated_hyper_lin,lin_center_own,1.0,1.0,1.0,1.0,1.0,1.0,"[[50  0]
 [ 0  1]]"
0,0.14285714285714285,5,estimated_hyper_lin,exp,1.0,1.0,1.0,1.0,1.0,1.0,"[[50  0]
 [ 0  1]]"
0,0.14285714285714285,5,actual_hyper_lin,lin_center_own,1.0,1.0,1.0,1.0,1.0,1.0,"[[50  0]
 [ 0  1]]"
0,0.14285714285714285,5,actual_hyper_lin,exp,1.0,1.0,1.0,1.0,1.0,1.0,"[[50  0]
 [ 0  1]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new,0.96,1.0,0.9797958971132712,0.5,0.9607843137254902,0.98,"[[48  2]
 [ 0  1]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,1.0,1.0,1.0,1.0,1.0,"[[50  0]
 [ 0  1]]"
0,0.14285714285714285,5,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,1.0,1.0,1.0,1.0,1.0,"[[50  0]
 [ 0  1]]"
Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.1111111111111111,1,SVM,SVM,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,1,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,1,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,1,own_class_center,exp,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,1,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,1,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,1,actual_hyper_lin,lin_center_own,0.58,0.75,0.6595452979136459,0.21428571428571427,0.5925925925925926,0.665,"[[29 21]
 [ 1  3]]"
0,0.1111111111111111,1,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
