Lan boc,Test Size,Rate,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,0.2,0.2,3,own_class_center,exp,0.9,0.4,0.6000000000000001,0.4210526315789474,0.8166666666666667,0.65,"[[45  5]
 [ 6  4]]"
1,0.2,0.2,4,own_class_center,exp,0.9,0.4,0.6000000000000001,0.4210526315789474,0.8166666666666667,0.65,"[[45  5]
 [ 6  4]]"
1,0.2,0.2,5,own_class_center,exp,0.9,0.4,0.6000000000000001,0.4210526315789474,0.8166666666666667,0.65,"[[45  5]
 [ 6  4]]"
1,0.2,0.2,1,estimated_hyper_lin,lin_center_own,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,2,estimated_hyper_lin,lin_center_own,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,3,estimated_hyper_lin,lin_center_own,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,4,estimated_hyper_lin,lin_center_own,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,5,estimated_hyper_lin,lin_center_own,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,1,estimated_hyper_lin,exp,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,2,estimated_hyper_lin,exp,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
1,0.2,0.2,3,estimated_hyper_lin,exp,0.9,0.4,0.6000000000000001,0.4210526315789474,0.8166666666666667,0.65,"[[45  5]
 [ 6  4]]"
1,0.2,0.2,4,estimated_hyper_lin,exp,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
1,0.2,0.2,5,estimated_hyper_lin,exp,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,1,actual_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,2,actual_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,3,actual_hyper_lin,lin_center_own,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,0.2,4,actual_hyper_lin,lin_center_own,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,5,actual_hyper_lin,lin_center_own,0.92,0.3,0.5253570214625479,0.3529411764705882,0.8166666666666667,0.6100000000000001,"[[46  4]
 [ 7  3]]"
1,0.2,0.2,1,actual_hyper_lin,exp,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,2,actual_hyper_lin,exp,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,3,actual_hyper_lin,exp,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,4,actual_hyper_lin,exp,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,5,actual_hyper_lin,exp,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,1,distance_center_own_opposite_tam,func_own_opp_new,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,2,distance_center_own_opposite_tam,func_own_opp_new,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
1,0.2,0.2,3,distance_center_own_opposite_tam,func_own_opp_new,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
1,0.2,0.2,4,distance_center_own_opposite_tam,func_own_opp_new,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
1,0.2,0.2,5,distance_center_own_opposite_tam,func_own_opp_new,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
1,0.2,0.2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,2,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,0.2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.72,0.6,0.6572670690061994,0.4,0.7,0.6599999999999999,"[[36 14]
 [ 4  6]]"
1,0.2,0.2,2,distance_center_own_opposite_tam,func_own_opp_new_v2,0.72,0.6,0.6572670690061994,0.4,0.7,0.6599999999999999,"[[36 14]
 [ 4  6]]"
1,0.2,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v2,0.72,0.6,0.6572670690061994,0.4,0.7,0.6599999999999999,"[[36 14]
 [ 4  6]]"
1,0.2,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.68,0.6,0.6387487769068525,0.37499999999999994,0.6666666666666666,0.6399999999999999,"[[34 16]
 [ 4  6]]"
1,0.2,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,1.0,0.812403840463596,0.5405405405405406,0.7166666666666667,0.83,"[[33 17]
 [ 0 10]]"
