Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9,0.8,0.8485281374238571,0.6956521739130435,0.8833333333333333,0.8500000000000001,"[[45  5]
 [ 2  8]]"
1,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.9,0.8,0.8485281374238571,0.6956521739130435,0.8833333333333333,0.8500000000000001,"[[45  5]
 [ 2  8]]"
1,0.2,5,SVM,SVM,0.96,0.0,0.0,0.0,0.8,0.48,"[[48  2]
 [10  0]]"
1,0.2,5,WSVM,WSVM,0.92,0.1,0.30331501776206204,0.13333333333333333,0.7833333333333333,0.5100000000000001,"[[46  4]
 [ 9  1]]"
1,0.2,5,own_class_center,lin_center_own,0.96,0.4,0.6196773353931867,0.5,0.8666666666666667,0.6799999999999999,"[[48  2]
 [ 6  4]]"
1,0.2,5,own_class_center,exp,0.9,0.5,0.6708203932499369,0.5,0.8333333333333334,0.7000000000000001,"[[45  5]
 [ 5  5]]"
1,0.2,5,estimated_hyper_lin,lin_center_own,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
1,0.2,5,estimated_hyper_lin,exp,0.94,0.2,0.433589667773576,0.26666666666666666,0.8166666666666667,0.57,"[[47  3]
 [ 8  2]]"
1,0.2,5,actual_hyper_lin,lin_center_own,0.62,0.9,0.7469939758793239,0.4736842105263158,0.6666666666666666,0.76,"[[31 19]
 [ 1  9]]"
1,0.2,5,actual_hyper_lin,exp,0.94,0.4,0.6131883886702356,0.47058823529411764,0.85,0.6699999999999999,"[[47  3]
 [ 6  4]]"
1,0.2,5,distance_center_own_opposite_tam,func_own_opp_new,0.94,0.3,0.5310367218940701,0.37499999999999994,0.8333333333333334,0.62,"[[47  3]
 [ 7  3]]"
1,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
1,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
2,0.2,1,SVM,SVM,0.9,0.3,0.5196152422706632,0.33333333333333326,0.8,0.6000000000000001,"[[45  5]
 [ 7  3]]"
2,0.2,1,WSVM,WSVM,0.86,0.4,0.5865151319446072,0.380952380952381,0.7833333333333333,0.63,"[[43  7]
 [ 6  4]]"
2,0.2,1,own_class_center,lin_center_own,0.86,0.4,0.5865151319446072,0.380952380952381,0.7833333333333333,0.63,"[[43  7]
 [ 6  4]]"
2,0.2,1,own_class_center,exp,0.82,0.3,0.49598387070548977,0.2727272727272727,0.7333333333333333,0.56,"[[41  9]
 [ 7  3]]"
2,0.2,1,estimated_hyper_lin,lin_center_own,0.86,0.5,0.6557438524302001,0.45454545454545453,0.8,0.68,"[[43  7]
 [ 5  5]]"
2,0.2,1,estimated_hyper_lin,exp,0.84,0.5,0.648074069840786,0.4347826086956522,0.7833333333333333,0.67,"[[42  8]
 [ 5  5]]"
2,0.2,1,actual_hyper_lin,lin_center_own,0.52,0.8,0.644980619863884,0.38095238095238093,0.5666666666666667,0.66,"[[26 24]
 [ 2  8]]"
2,0.2,1,actual_hyper_lin,exp,0.86,0.4,0.5865151319446072,0.380952380952381,0.7833333333333333,0.63,"[[43  7]
 [ 6  4]]"
2,0.2,1,distance_center_own_opposite_tam,func_own_opp_new,0.86,0.4,0.5865151319446072,0.380952380952381,0.7833333333333333,0.63,"[[43  7]
 [ 6  4]]"
2,0.2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.86,0.5,0.6557438524302001,0.45454545454545453,0.8,0.68,"[[43  7]
 [ 5  5]]"
2,0.2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.86,0.5,0.6557438524302001,0.45454545454545453,0.8,0.68,"[[43  7]
 [ 5  5]]"
2,0.2,2,SVM,SVM,0.98,0.3,0.5422176684690383,0.4285714285714285,0.8666666666666667,0.64,"[[49  1]
 [ 7  3]]"
2,0.2,2,WSVM,WSVM,0.96,0.5,0.6928203230275509,0.588235294117647,0.8833333333333333,0.73,"[[48  2]
 [ 5  5]]"
2,0.2,2,own_class_center,lin_center_own,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
2,0.2,2,own_class_center,exp,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
2,0.2,2,estimated_hyper_lin,lin_center_own,0.92,0.4,0.6066300355241241,0.4444444444444445,0.8333333333333334,0.66,"[[46  4]
 [ 6  4]]"
2,0.2,2,estimated_hyper_lin,exp,0.9,0.4,0.6000000000000001,0.4210526315789474,0.8166666666666667,0.65,"[[45  5]
 [ 6  4]]"
2,0.2,2,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[50  0]
 [10  0]]"
2,0.2,2,actual_hyper_lin,exp,0.92,0.5,0.6782329983125268,0.5263157894736842,0.85,0.7100000000000001,"[[46  4]
 [ 5  5]]"
2,0.2,2,distance_center_own_opposite_tam,func_own_opp_new,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
2,0.2,2,distance_center_own_opposite_tam,func_own_opp_new_v1,0.92,0.5,0.6782329983125268,0.5263157894736842,0.85,0.7100000000000001,"[[46  4]
 [ 5  5]]"
2,0.2,2,distance_center_own_opposite_tam,func_own_opp_new_v2,0.92,0.5,0.6782329983125268,0.5263157894736842,0.85,0.7100000000000001,"[[46  4]
 [ 5  5]]"
2,0.2,3,SVM,SVM,0.98,0.1,0.31304951684997057,0.16666666666666669,0.8333333333333334,0.54,"[[49  1]
 [ 9  1]]"
2,0.2,3,WSVM,WSVM,0.96,0.6,0.758946638440411,0.6666666666666665,0.9,0.78,"[[48  2]
 [ 4  6]]"
2,0.2,3,own_class_center,lin_center_own,1.0,0.2,0.4472135954999579,0.33333333333333337,0.8666666666666667,0.6,"[[50  0]
 [ 8  2]]"
2,0.2,3,own_class_center,exp,0.96,0.8,0.8763560920082658,0.8000000000000002,0.9333333333333333,0.88,"[[48  2]
 [ 2  8]]"
2,0.2,3,estimated_hyper_lin,lin_center_own,0.72,1.0,0.848528137423857,0.5882352941176471,0.7666666666666667,0.86,"[[36 14]
 [ 0 10]]"
2,0.2,3,estimated_hyper_lin,exp,0.9,0.7,0.7937253933193772,0.6363636363636365,0.8666666666666667,0.8,"[[45  5]
 [ 3  7]]"
2,0.2,3,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[50  0]
 [10  0]]"
2,0.2,3,actual_hyper_lin,exp,0.92,0.9,0.9099450532861861,0.7826086956521738,0.9166666666666666,0.91,"[[46  4]
 [ 1  9]]"
2,0.2,3,distance_center_own_opposite_tam,func_own_opp_new,0.92,0.9,0.9099450532861861,0.7826086956521738,0.9166666666666666,0.91,"[[46  4]
 [ 1  9]]"
2,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v1,0.92,0.9,0.9099450532861861,0.7826086956521738,0.9166666666666666,0.91,"[[46  4]
 [ 1  9]]"
2,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v2,0.92,0.9,0.9099450532861861,0.7826086956521738,0.9166666666666666,0.91,"[[46  4]
 [ 1  9]]"
2,0.2,4,SVM,SVM,1.0,0.3,0.5477225575051661,0.4615384615384615,0.8833333333333333,0.65,"[[50  0]
 [ 7  3]]"
2,0.2,4,WSVM,WSVM,0.9,0.5,0.6708203932499369,0.5,0.8333333333333334,0.7000000000000001,"[[45  5]
 [ 5  5]]"
2,0.2,4,own_class_center,lin_center_own,0.9,0.5,0.6708203932499369,0.5,0.8333333333333334,0.7000000000000001,"[[45  5]
 [ 5  5]]"
2,0.2,4,own_class_center,exp,0.86,0.7,0.7758865896508329,0.5833333333333334,0.8333333333333334,0.78,"[[43  7]
 [ 3  7]]"
2,0.2,4,estimated_hyper_lin,lin_center_own,0.9,0.5,0.6708203932499369,0.5,0.8333333333333334,0.7000000000000001,"[[45  5]
 [ 5  5]]"
2,0.2,4,estimated_hyper_lin,exp,0.86,0.8,0.8294576541331089,0.64,0.85,0.8300000000000001,"[[43  7]
 [ 2  8]]"
2,0.2,4,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[50  0]
 [10  0]]"
2,0.2,4,actual_hyper_lin,exp,0.86,0.6,0.7183313998427189,0.5217391304347826,0.8166666666666667,0.7300000000000001,"[[43  7]
 [ 4  6]]"
2,0.2,4,distance_center_own_opposite_tam,func_own_opp_new,0.84,0.5,0.648074069840786,0.4347826086956522,0.7833333333333333,0.67,"[[42  8]
 [ 5  5]]"
2,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.86,0.6,0.7183313998427189,0.5217391304347826,0.8166666666666667,0.7300000000000001,"[[43  7]
 [ 4  6]]"
2,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.86,0.6,0.7183313998427189,0.5217391304347826,0.8166666666666667,0.7300000000000001,"[[43  7]
 [ 4  6]]"
2,0.2,5,SVM,SVM,1.0,0.3,0.5477225575051661,0.4615384615384615,0.8833333333333333,0.65,"[[50  0]
 [ 7  3]]"
2,0.2,5,WSVM,WSVM,0.94,0.5,0.6855654600401044,0.5555555555555556,0.8666666666666667,0.72,"[[47  3]
 [ 5  5]]"
2,0.2,5,own_class_center,lin_center_own,0.88,0.3,0.5138093031466052,0.3157894736842105,0.7833333333333333,0.5900000000000001,"[[44  6]
 [ 7  3]]"
2,0.2,5,own_class_center,exp,0.9,0.5,0.6708203932499369,0.5,0.8333333333333334,0.7000000000000001,"[[45  5]
 [ 5  5]]"
2,0.2,5,estimated_hyper_lin,lin_center_own,0.88,0.5,0.6633249580710799,0.47619047619047616,0.8166666666666667,0.6900000000000001,"[[44  6]
 [ 5  5]]"
2,0.2,5,estimated_hyper_lin,exp,0.88,0.3,0.5138093031466052,0.3157894736842105,0.7833333333333333,0.5900000000000001,"[[44  6]
 [ 7  3]]"
2,0.2,5,actual_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[50  0]
 [10  0]]"
2,0.2,5,actual_hyper_lin,exp,0.9,0.7,0.7937253933193772,0.6363636363636365,0.8666666666666667,0.8,"[[45  5]
 [ 3  7]]"
2,0.2,5,distance_center_own_opposite_tam,func_own_opp_new,0.94,0.7,0.8111719916269299,0.7,0.9,0.82,"[[47  3]
 [ 3  7]]"
2,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.88,0.6,0.726636084983398,0.5454545454545454,0.8333333333333334,0.7400000000000001,"[[44  6]
 [ 4  6]]"
