Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Times,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC
0,1,own_class_center,exp,0.91,0.574074074,0.722777564,0.659574468,0.792207792,0.742037037,"[[91  9]
 [23 31]]",,,own_class_center,exp,0.842,0.604262753,0.712839534,0.635856195,0.759086665,0.723131377
0,1,estimated_hyper_lin,lin_center_own,0.92,0.537037037,0.702904029,0.637362637,0.785714286,0.728518519,"[[92  8]
 [25 29]]",,,estimated_hyper_lin,lin_center_own,0.844,0.604262753,0.71355682,0.637410564,0.760402343,0.724131377
0,1,estimated_hyper_lin,exp,0.91,0.574074074,0.722777564,0.659574468,0.792207792,0.742037037,"[[91  9]
 [23 31]]",,,estimated_hyper_lin,exp,0.844,0.615653389,0.720268576,0.645054821,0.764315423,0.729826695
0,1,actual_hyper_lin,lin_center_own,0.91,0.555555556,0.7110243,0.64516129,0.785714286,0.732777778,"[[91  9]
 [24 30]]",,,actual_hyper_lin,lin_center_own,0.852,0.623130678,0.728453598,0.656352933,0.772124607,0.737565339
0,1,actual_hyper_lin,exp,0.92,0.537037037,0.702904029,0.637362637,0.785714286,0.728518519,"[[92  8]
 [25 29]]",,,actual_hyper_lin,exp,0.844,0.615513627,0.720330725,0.64565653,0.764315423,0.729756813
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.92,0.555555556,0.714920353,0.652173913,0.792207792,0.737777778,"[[92  8]
 [24 30]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.844,0.626694619,0.726637965,0.653695565,0.768220015,0.73534731
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.92,0.555555556,0.714920353,0.652173913,0.792207792,0.737777778,"[[92  8]
 [24 30]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.844,0.604262753,0.713482408,0.63754257,0.760402343,0.724131377
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.92,0.555555556,0.714920353,0.652173913,0.792207792,0.737777778,"[[92  8]
 [24 30]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.844,0.604262753,0.713482408,0.63754257,0.760402343,0.724131377
0,1,SVM,SVM,0.88,0.528301887,0.681839908,0.602150538,0.758169935,0.704150943,"[[88 12]
 [25 28]]",,4,SVM,SVM,0.876,0.55234102,0.694331283,0.618098105,0.763050675,0.71417051
0,1,WSVM,WSVM,0.84,0.566037736,0.689544558,0.606060606,0.745098039,0.703018868,"[[84 16]
 [23 30]]",,,WSVM,WSVM,0.838,0.615932914,0.71723266,0.640993814,0.760470249,0.726966457
0,1,own_class_center,lin_center_own,0.84,0.566037736,0.689544558,0.606060606,0.745098039,0.703018868,"[[84 16]
 [23 30]]",,,own_class_center,lin_center_own,0.836,0.608525507,0.712015601,0.634248662,0.756557168,0.722262753
0,1,own_class_center,exp,0.8,0.58490566,0.684050092,0.596153846,0.725490196,0.69245283,"[[80 20]
 [22 31]]",,,own_class_center,exp,0.834,0.619706499,0.717671544,0.640881223,0.759171547,0.726853249
0,1,estimated_hyper_lin,lin_center_own,0.84,0.603773585,0.712158558,0.633663366,0.758169935,0.721886792,"[[84 16]
 [21 32]]",,,estimated_hyper_lin,lin_center_own,0.834,0.608525507,0.711113638,0.632882984,0.755258467,0.721262753
0,1,estimated_hyper_lin,exp,0.81,0.603773585,0.699325821,0.615384615,0.738562092,0.706886792,"[[81 19]
 [21 32]]",,,estimated_hyper_lin,exp,0.836,0.623340321,0.721155705,0.645578853,0.761760462,0.729670161
0,1,actual_hyper_lin,lin_center_own,0.82,0.58490566,0.692547934,0.607843137,0.738562092,0.70245283,"[[82 18]
 [22 31]]",,,actual_hyper_lin,lin_center_own,0.824,0.612089448,0.709335401,0.629718612,0.750046685,0.718044724
