Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Times,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC
0,1,WSVM,WSVM,0.973333333,0.94,0.956521476,0.930693069,0.965,0.956666667,"[[146   4]
 [  3  47]]",,,WSVM,WSVM,0.981333333,0.924,0.952104506,0.933373767,0.967,0.952666667
0,1,own_class_center,lin_center_own,0.953333333,0.94,0.946643192,0.903846154,0.95,0.946666667,"[[143   7]
 [  3  47]]",,,own_class_center,lin_center_own,0.970666667,0.928,0.948864265,0.920340498,0.96,0.949333333
0,1,own_class_center,exp,0.953333333,0.94,0.946643192,0.903846154,0.95,0.946666667,"[[143   7]
 [  3  47]]",,,own_class_center,exp,0.973333333,0.908,0.939996609,0.913614288,0.957,0.940666667
0,1,estimated_hyper_lin,lin_center_own,0.953333333,0.94,0.946643192,0.903846154,0.95,0.946666667,"[[143   7]
 [  3  47]]",,,estimated_hyper_lin,lin_center_own,0.972,0.92,0.945440769,0.91796379,0.959,0.946
0,1,estimated_hyper_lin,exp,0.986666667,0.94,0.963050708,0.949494949,0.975,0.963333333,"[[148   2]
 [  3  47]]",,,estimated_hyper_lin,exp,0.978666667,0.908,0.942537566,0.921073776,0.961,0.943333333
0,1,actual_hyper_lin,lin_center_own,0.966666667,0.96,0.963327566,0.932038835,0.965,0.963333333,"[[145   5]
 [  2  48]]",,,actual_hyper_lin,lin_center_own,0.964,0.932,0.947526723,0.913571485,0.956,0.948
0,1,actual_hyper_lin,exp,0.96,0.94,0.949947367,0.912621359,0.955,0.95,"[[144   6]
 [  3  47]]",,,actual_hyper_lin,exp,0.973333333,0.916,0.943970215,0.917733291,0.959,0.944666667
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.973333333,0.94,0.956521476,0.930693069,0.965,0.956666667,"[[146   4]
 [  3  47]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.977333333,0.92,0.948022492,0.925325529,0.963,0.948666667
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.966666667,0.96,0.963327566,0.932038835,0.965,0.963333333,"[[145   5]
 [  2  48]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.974666667,0.916,0.944691574,0.91965223,0.96,0.945333333
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.966666667,0.96,0.963327566,0.932038835,0.965,0.963333333,"[[145   5]
 [  2  48]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.974666667,0.916,0.944691574,0.91965223,0.96,0.945333333
0,1,SVM,SVM,1,0.96,0.979795897,0.979591837,0.99,0.98,"[[150   0]
 [  2  48]]",,4,SVM,SVM,0.998666667,0.868,0.930695019,0.926652682,0.966,0.933333333
0,1,WSVM,WSVM,0.993333333,0.98,0.986644144,0.98,0.99,0.986666667,"[[149   1]
 [  1  49]]",,,WSVM,WSVM,0.982666667,0.912,0.946346963,0.928323337,0.965,0.947333333
0,1,own_class_center,lin_center_own,0.98,0.96,0.969948452,0.95049505,0.975,0.97,"[[147   3]
 [  2  48]]",,,own_class_center,lin_center_own,0.966666667,0.912,0.93833898,0.905813296,0.953,0.939333333
0,1,own_class_center,exp,0.98,0.96,0.969948452,0.95049505,0.975,0.97,"[[147   3]
 [  2  48]]",,,own_class_center,exp,0.976,0.9,0.936839777,0.912505,0.957,0.938
0,1,estimated_hyper_lin,lin_center_own,0.98,0.96,0.969948452,0.95049505,0.975,0.97,"[[147   3]
 [  2  48]]",,,estimated_hyper_lin,lin_center_own,0.968,0.904,0.934922357,0.903331113,0.952,0.936
0,1,estimated_hyper_lin,exp,0.993333333,0.96,0.976524449,0.96969697,0.985,0.976666667,"[[149   1]
 [  2  48]]",,,estimated_hyper_lin,exp,0.976,0.908,0.941090775,0.91728607,0.959,0.942
0,1,actual_hyper_lin,lin_center_own,0.966666667,0.96,0.963327566,0.932038835,0.965,0.963333333,"[[145   5]
 [  2  48]]",,,actual_hyper_lin,lin_center_own,0.957333333,0.924,0.940133403,0.900168842,0.949,0.940666667
0,1,actual_hyper_lin,exp,0.993333333,0.96,0.976524449,0.96969697,0.985,0.976666667,"[[149   1]
 [  2  48]]",,,actual_hyper_lin,exp,0.969333333,0.912,0.939788693,0.909593312,0.955,0.940666667
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.986666667,0.96,0.973242005,0.96,0.98,0.973333333,"[[148   2]
 [  2  48]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.970666667,0.904,0.936226927,0.906865257,0.954,0.937333333
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.993333333,0.96,0.976524449,0.96969697,0.985,0.976666667,"[[149   1]
 [  2  48]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.972,0.912,0.941074594,0.913189818,0.957,0.942
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.993333333,0.96,0.976524449,0.96969697,0.985,0.976666667,"[[149   1]
 [  2  48]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.972,0.912,0.941074594,0.913189818,0.957,0.942
0,1,SVM,SVM,1,0.86,0.92736185,0.924731183,0.965,0.93,"[[150   0]
 [  7  43]]",,5,SVM,SVM,0.989333333,0.88,0.932347788,0.920124177,0.962,0.934666667
0,1,WSVM,WSVM,0.973333333,0.94,0.956521476,0.930693069,0.965,0.956666667,"[[146   4]
 [  3  47]]",,,WSVM,WSVM,0.977333333,0.912,0.943603561,0.921434804,0.961,0.944666667
0,1,own_class_center,lin_center_own,0.973333333,0.86,0.914913475,0.886597938,0.945,0.916666667,"[[146   4]
 [  7  43]]",,,own_class_center,lin_center_own,0.972,0.904,0.936956646,0.909220915,0.955,0.938
0,1,own_class_center,exp,0.98,0.88,0.928654941,0.907216495,0.955,0.93,"[[147   3]
 [  6  44]]",,,own_class_center,exp,0.976,0.9,0.93673596,0.912494428,0.957,0.938
0,1,estimated_hyper_lin,lin_center_own,0.966666667,0.86,0.911774826,0.87755102,0.94,0.913333333,"[[145   5]
 [  7  43]]",,,estimated_hyper_lin,lin_center_own,0.966666667,0.908,0.936312711,0.904584196,0.952,0.937333333
0,1,estimated_hyper_lin,exp,0.966666667,0.88,0.922315926,0.888888889,0.945,0.923333333,"[[145   5]
 [  6  44]]",,,estimated_hyper_lin,exp,0.976,0.904,0.938647768,0.914666851,0.958,0.94
0,1,actual_hyper_lin,lin_center_own,0.96,0.9,0.929516003,0.891089109,0.945,0.93,"[[144   6]
 [  5  45]]",,,actual_hyper_lin,lin_center_own,0.968,0.916,0.941287974,0.910113669,0.955,0.942
0,1,actual_hyper_lin,exp,0.96,0.88,0.919130023,0.88,0.94,0.92,"[[144   6]
 [  6  44]]",,,actual_hyper_lin,exp,0.977333333,0.9,0.937330645,0.914122733,0.958,0.938666667
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.96,0.88,0.919130023,0.88,0.94,0.92,"[[144   6]
 [  6  44]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.972,0.904,0.93684356,0.908774408,0.955,0.938
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.96,0.88,0.919130023,0.88,0.94,0.92,"[[144   6]
 [  6  44]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.974666667,0.9,0.936077849,0.910495352,0.956,0.937333333
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.96,0.88,0.919130023,0.88,0.94,0.92,"[[144   6]
 [  6  44]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.782666667,0.712,0.746088376,0.72797108,0.765,0.747333333
Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Total,SVM,SVM,0.9968,0.8776,0.934900426,0.929517933,0.967,0.9372
1,1,SVM,SVM,1,0.94,0.969535971,0.969072165,0.985,0.97,"[[150   0]
 [  3  47]]",,,WSVM,WSVM,0.978666667,0.9184,0.947763098,0.926485662,0.9636,0.948533333
1,1,WSVM,WSVM,0.953333333,0.94,0.946643192,0.903846154,0.95,0.946666667,"[[143   7]
 [  3  47]]",,,own_class_center,lin_center_own,0.970666667,0.9128,0.940897049,0.912071853,0.9562,0.941733333
1,1,own_class_center,lin_center_own,0.946666667,0.94,0.943327444,0.895238095,0.945,0.943333333,"[[142   8]
 [  3  47]]",,,own_class_center,exp,0.974666667,0.9032,0.937821965,0.912468193,0.9568,0.938933333
1,1,own_class_center,exp,0.933333333,0.96,0.946572765,0.888888889,0.94,0.946666667,"[[140  10]
 [  2  48]]",,,estimated_hyper_lin,lin_center_own,0.9688,0.9096,0.938353028,0.907923022,0.954,0.9392
1,1,estimated_hyper_lin,lin_center_own,0.96,0.94,0.949947367,0.912621359,0.955,0.95,"[[144   6]
 [  3  47]]",,,estimated_hyper_lin,exp,0.976266667,0.9072,0.940805247,0.917153446,0.959,0.941733333
1,1,estimated_hyper_lin,exp,0.946666667,0.92,0.93323809,0.884615385,0.94,0.933333333,"[[142   8]
 [  4  46]]",,,actual_hyper_lin,lin_center_own,0.961066667,0.924,0.942049447,0.905349748,0.9518,0.942533333
1,1,actual_hyper_lin,lin_center_own,0.96,0.96,0.96,0.923076923,0.96,0.96,"[[144   6]
 [  2  48]]",,,actual_hyper_lin,exp,0.972,0.9096,0.93994986,0.912251227,0.9564,0.9408
1,1,actual_hyper_lin,exp,0.96,0.94,0.949947367,0.912621359,0.955,0.95,"[[144   6]
 [  3  47]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.972533333,0.9096,0.940211656,0.912874466,0.9568,0.941066667
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.96,0.94,0.949947367,0.912621359,0.955,0.95,"[[144   6]
 [  3  47]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.972533333,0.9112,0.941059584,0.913866145,0.9572,0.941866667
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.96,0.94,0.949947367,0.912621359,0.955,0.95,"[[144   6]
 [  3  47]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.934133333,0.8736,0.90306169,0.877361291,0.919,0.903866667
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.96,0.94,0.949947367,0.912621359,0.955,0.95,"[[144   6]
 [  3  47]]",,,,,,,,,,
1,1,SVM,SVM,1,0.84,0.916515139,0.913043478,0.96,0.92,"[[150   0]
 [  8  42]]",,,,,,,,,,
1,1,WSVM,WSVM,0.993333333,0.92,0.955963737,0.948453608,0.975,0.956666667,"[[149   1]
 [  4  46]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.98,0.9,0.939148551,0.918367347,0.96,0.94,"[[147   3]
 [  5  45]]",,,,,,,,,,
1,1,own_class_center,exp,0.98,0.9,0.939148551,0.918367347,0.96,0.94,"[[147   3]
 [  5  45]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.973333333,0.9,0.935948717,0.909090909,0.955,0.936666667,"[[146   4]
 [  5  45]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.986666667,0.9,0.942337519,0.927835052,0.965,0.943333333,"[[148   2]
 [  5  45]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.973333333,0.88,0.925490861,0.897959184,0.95,0.926666667,"[[146   4]
 [  6  44]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.98,0.88,0.928654941,0.907216495,0.955,0.93,"[[147   3]
 [  6  44]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.98,0.88,0.928654941,0.907216495,0.955,0.93,"[[147   3]
 [  6  44]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.98,0.88,0.928654941,0.907216495,0.955,0.93,"[[147   3]
 [  6  44]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.98,0.88,0.928654941,0.907216495,0.955,0.93,"[[147   3]
 [  6  44]]",,,,,,,,,,
1,1,SVM,SVM,0.993333333,0.92,0.955963737,0.948453608,0.975,0.956666667,"[[149   1]
 [  4  46]]",,,,,,,,,,
1,1,WSVM,WSVM,0.966666667,0.94,0.953240089,0.921568627,0.96,0.953333333,"[[145   5]
 [  3  47]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
1,1,own_class_center,exp,0.986666667,0.96,0.973242005,0.96,0.98,0.973333333,"[[148   2]
 [  2  48]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.953333333,0.96,0.956660859,0.914285714,0.955,0.956666667,"[[143   7]
 [  2  48]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.986666667,0.94,0.963050708,0.949494949,0.975,0.963333333,"[[148   2]
 [  3  47]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.946666667,0.96,0.953310023,0.905660377,0.95,0.953333333,"[[142   8]
 [  2  48]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
1,1,SVM,SVM,1,0.9,0.948683298,0.947368421,0.975,0.95,"[[150   0]
 [  5  45]]",,,,,,,,,,
1,1,WSVM,WSVM,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.986666667,0.96,0.973242005,0.96,0.98,0.973333333,"[[148   2]
 [  2  48]]",,,,,,,,,,
1,1,own_class_center,exp,0.986666667,0.94,0.963050708,0.949494949,0.975,0.963333333,"[[148   2]
 [  3  47]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.986666667,0.94,0.963050708,0.949494949,0.975,0.963333333,"[[148   2]
 [  3  47]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.96,0.94,0.949947367,0.912621359,0.955,0.95,"[[144   6]
 [  3  47]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.98,0.94,0.959791644,0.94,0.97,0.96,"[[147   3]
 [  3  47]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.986666667,0.94,0.963050708,0.949494949,0.975,0.963333333,"[[148   2]
 [  3  47]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.98,0.94,0.959791644,0.94,0.97,0.96,"[[147   3]
 [  3  47]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.98,0.94,0.959791644,0.94,0.97,0.96,"[[147   3]
 [  3  47]]",,,,,,,,,,
1,1,SVM,SVM,1,0.8,0.894427191,0.888888889,0.95,0.9,"[[150   0]
 [ 10  40]]",,,,,,,,,,
1,1,WSVM,WSVM,0.98,0.86,0.918041393,0.895833333,0.95,0.92,"[[147   3]
 [  7  43]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.966666667,0.84,0.901110426,0.865979381,0.935,0.903333333,"[[145   5]
 [  8  42]]",,,,,,,,,,
1,1,own_class_center,exp,0.973333333,0.8,0.882420912,0.85106383,0.93,0.886666667,"[[146   4]
 [ 10  40]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.96,0.84,0.897997773,0.857142857,0.93,0.9,"[[144   6]
 [  8  42]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.98,0.86,0.918041393,0.895833333,0.95,0.92,"[[147   3]
 [  7  43]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.953333333,0.88,0.91593304,0.871287129,0.935,0.916666667,"[[143   7]
 [  6  44]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.953333333,0.84,0.894874293,0.848484848,0.925,0.896666667,"[[143   7]
 [  8  42]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.953333333,0.86,0.90546489,0.86,0.93,0.906666667,"[[143   7]
 [  7  43]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.953333333,0.86,0.90546489,0.86,0.93,0.906666667,"[[143   7]
 [  7  43]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.953333333,0.86,0.90546489,0.86,0.93,0.906666667,"[[143   7]
 [  7  43]]",,,,,,,,,,
Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,,,,,,,,,
2,1,SVM,SVM,1,0.86,0.92736185,0.924731183,0.965,0.93,"[[150   0]
 [  7  43]]",,,,,,,,,,
2,1,WSVM,WSVM,0.993333333,0.9,0.945515732,0.9375,0.97,0.946666667,"[[149   1]
 [  5  45]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.98,0.86,0.918041393,0.895833333,0.95,0.92,"[[147   3]
 [  7  43]]",,,,,,,,,,
2,1,own_class_center,exp,0.966666667,0.88,0.922315926,0.888888889,0.945,0.923333333,"[[145   5]
 [  6  44]]",,,,,,,,,,
2,1,estimated_hyper_lin,lin_center_own,0.98,0.86,0.918041393,0.895833333,0.95,0.92,"[[147   3]
 [  7  43]]",,,,,,,,,,
2,1,estimated_hyper_lin,exp,0.98,0.86,0.918041393,0.895833333,0.95,0.92,"[[147   3]
 [  7  43]]",,,,,,,,,,
2,1,actual_hyper_lin,lin_center_own,0.986666667,0.86,0.921158691,0.905263158,0.955,0.923333333,"[[148   2]
 [  7  43]]",,,,,,,,,,
2,1,actual_hyper_lin,exp,0.986666667,0.86,0.921158691,0.905263158,0.955,0.923333333,"[[148   2]
 [  7  43]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new,0.986666667,0.86,0.921158691,0.905263158,0.955,0.923333333,"[[148   2]
 [  7  43]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.986666667,0.86,0.921158691,0.905263158,0.955,0.923333333,"[[148   2]
 [  7  43]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.986666667,0.86,0.921158691,0.905263158,0.955,0.923333333,"[[148   2]
 [  7  43]]",,,,,,,,,,
2,1,SVM,SVM,1,0.86,0.92736185,0.924731183,0.965,0.93,"[[150   0]
 [  7  43]]",,,,,,,,,,
2,1,WSVM,WSVM,0.986666667,0.9,0.942337519,0.927835052,0.965,0.943333333,"[[148   2]
 [  5  45]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.973333333,0.94,0.956521476,0.930693069,0.965,0.956666667,"[[146   4]
 [  3  47]]",,,,,,,,,,
2,1,own_class_center,exp,0.986666667,0.9,0.942337519,0.927835052,0.965,0.943333333,"[[148   2]
 [  5  45]]",,,,,,,,,,
2,1,estimated_hyper_lin,lin_center_own,0.98,0.92,0.949526198,0.929292929,0.965,0.95,"[[147   3]
 [  4  46]]",,,,,,,,,,
2,1,estimated_hyper_lin,exp,0.993333333,0.9,0.945515732,0.9375,0.97,0.946666667,"[[149   1]
 [  5  45]]",,,,,,,,,,
2,1,actual_hyper_lin,lin_center_own,0.966666667,0.94,0.953240089,0.921568627,0.96,0.953333333,"[[145   5]
 [  3  47]]",,,,,,,,,,
2,1,actual_hyper_lin,exp,0.986666667,0.9,0.942337519,0.927835052,0.965,0.943333333,"[[148   2]
 [  5  45]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new,0.986666667,0.94,0.963050708,0.949494949,0.975,0.963333333,"[[148   2]
 [  3  47]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.986666667,0.92,0.952750405,0.93877551,0.97,0.953333333,"[[148   2]
 [  4  46]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.986666667,0.92,0.952750405,0.93877551,0.97,0.953333333,"[[148   2]
 [  4  46]]",,,,,,,,,,
2,1,SVM,SVM,1,0.88,0.938083152,0.936170213,0.97,0.94,"[[150   0]
 [  6  44]]",,,,,,,,,,
2,1,WSVM,WSVM,0.986666667,0.94,0.963050708,0.949494949,0.975,0.963333333,"[[148   2]
 [  3  47]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
2,1,own_class_center,exp,0.986666667,0.9,0.942337519,0.927835052,0.965,0.943333333,"[[148   2]
 [  5  45]]",,,,,,,,,,
2,1,estimated_hyper_lin,lin_center_own,0.973333333,0.94,0.956521476,0.930693069,0.965,0.956666667,"[[146   4]
 [  3  47]]",,,,,,,,,,
2,1,estimated_hyper_lin,exp,0.993333333,0.94,0.966298781,0.959183673,0.98,0.966666667,"[[149   1]
 [  3  47]]",,,,,,,,,,
2,1,actual_hyper_lin,lin_center_own,0.96,0.98,0.969948452,0.933333333,0.965,0.97,"[[144   6]
 [  1  49]]",,,,,,,,,,
2,1,actual_hyper_lin,exp,0.966666667,0.96,0.963327566,0.932038835,0.965,0.963333333,"[[145   5]
 [  2  48]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new,0.973333333,0.96,0.966643678,0.941176471,0.97,0.966666667,"[[146   4]
 [  2  48]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.973333333,0.94,0.956521476,0.930693069,0.965,0.956666667,"[[146   4]
 [  3  47]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.973333333,0.94,0.956521476,0.930693069,0.965,0.956666667,"[[146   4]
 [  3  47]]",,,,,,,,,,
