Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,,Times,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC
3,1,estimated_hyper_lin,lin_center_own,0.784313725,0.9375,0.857492926,0.714285714,0.820895522,0.860906863,"[[40 11]
 [ 1 15]]",,,,,,,,,,,
3,1,estimated_hyper_lin,exp,0.862745098,0.9375,0.899346168,0.789473684,0.880597015,0.900122549,"[[44  7]
 [ 1 15]]",,,,,,,,,,,
3,1,actual_hyper_lin,lin_center_own,0.843137255,0.8125,0.827676881,0.702702703,0.835820896,0.827818627,"[[43  8]
 [ 3 13]]",,,,,,,,,,,
3,1,actual_hyper_lin,exp,0.803921569,0.875,0.838708157,0.7,0.820895522,0.839460784,"[[41 10]
 [ 2 14]]",,,,,,,,,,,
3,1,distance_center_own_opposite_tam,func_own_opp_new,0.803921569,0.875,0.838708157,0.7,0.820895522,0.839460784,"[[41 10]
 [ 2 14]]",,,,,,,,,,,
3,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.823529412,0.9375,0.878668779,0.75,0.850746269,0.880514706,"[[42  9]
 [ 1 15]]",,,,,,,,,,,
3,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.823529412,0.9375,0.878668779,0.75,0.850746269,0.880514706,"[[42  9]
 [ 1 15]]",,,,,,,,,,,
Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,,,,,,,,,,
4,1,SVM,SVM,0.903846154,0.625,0.751600856,0.64516129,0.838235294,0.764423077,"[[47  5]
 [ 6 10]]",,,,,,,,,,,
4,1,WSVM,WSVM,0.884615385,0.6875,0.779854523,0.666666667,0.838235294,0.786057692,"[[46  6]
 [ 5 11]]",,,,,,,,,,,
4,1,own_class_center,lin_center_own,0.865384615,0.6875,0.771331267,0.647058824,0.823529412,0.776442308,"[[45  7]
 [ 5 11]]",,,,,,,,,,,
4,1,own_class_center,exp,0.884615385,0.625,0.743562113,0.625,0.823529412,0.754807692,"[[46  6]
 [ 6 10]]",,,,,,,,,,,
4,1,estimated_hyper_lin,lin_center_own,0.884615385,0.6875,0.779854523,0.666666667,0.838235294,0.786057692,"[[46  6]
 [ 5 11]]",,,,,,,,,,,
4,1,estimated_hyper_lin,exp,0.884615385,0.625,0.743562113,0.625,0.823529412,0.754807692,"[[46  6]
 [ 6 10]]",,,,,,,,,,,
4,1,actual_hyper_lin,lin_center_own,0.884615385,0.6875,0.779854523,0.666666667,0.838235294,0.786057692,"[[46  6]
 [ 5 11]]",,,,,,,,,,,
4,1,actual_hyper_lin,exp,0.865384615,0.6875,0.771331267,0.647058824,0.823529412,0.776442308,"[[45  7]
 [ 5 11]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new,0.884615385,0.6875,0.779854523,0.666666667,0.838235294,0.786057692,"[[46  6]
 [ 5 11]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.865384615,0.6875,0.771331267,0.647058824,0.823529412,0.776442308,"[[45  7]
 [ 5 11]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.865384615,0.6875,0.771331267,0.647058824,0.823529412,0.776442308,"[[45  7]
 [ 5 11]]",,,,,,,,,,,
4,1,SVM,SVM,0.923076923,0.8,0.859337849,0.774193548,0.895522388,0.861538462,"[[48  4]
 [ 3 12]]",,,,,,,,,,,
4,1,WSVM,WSVM,0.923076923,0.8,0.859337849,0.774193548,0.895522388,0.861538462,"[[48  4]
 [ 3 12]]",,,,,,,,,,,
4,1,own_class_center,lin_center_own,0.903846154,0.8,0.850339299,0.75,0.880597015,0.851923077,"[[47  5]
 [ 3 12]]",,,,,,,,,,,
4,1,own_class_center,exp,0.865384615,0.8,0.832050294,0.705882353,0.850746269,0.832692308,"[[45  7]
 [ 3 12]]",,,,,,,,,,,
4,1,estimated_hyper_lin,lin_center_own,0.903846154,0.8,0.850339299,0.75,0.880597015,0.851923077,"[[47  5]
 [ 3 12]]",,,,,,,,,,,
4,1,estimated_hyper_lin,exp,0.884615385,0.8,0.841244499,0.727272727,0.865671642,0.842307692,"[[46  6]
 [ 3 12]]",,,,,,,,,,,
4,1,actual_hyper_lin,lin_center_own,0.923076923,0.8,0.859337849,0.774193548,0.895522388,0.861538462,"[[48  4]
 [ 3 12]]",,,,,,,,,,,
4,1,actual_hyper_lin,exp,0.923076923,0.8,0.859337849,0.774193548,0.895522388,0.861538462,"[[48  4]
 [ 3 12]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new,0.903846154,0.8,0.850339299,0.75,0.880597015,0.851923077,"[[47  5]
 [ 3 12]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.903846154,0.8,0.850339299,0.75,0.880597015,0.851923077,"[[47  5]
 [ 3 12]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.903846154,0.8,0.850339299,0.75,0.880597015,0.851923077,"[[47  5]
 [ 3 12]]",,,,,,,,,,,
4,1,SVM,SVM,0.923076923,0.866666667,0.894427191,0.8125,0.910447761,0.894871795,"[[48  4]
 [ 2 13]]",,,,,,,,,,,
4,1,WSVM,WSVM,0.903846154,0.866666667,0.885061203,0.787878788,0.895522388,0.88525641,"[[47  5]
 [ 2 13]]",,,,,,,,,,,
4,1,own_class_center,lin_center_own,0.923076923,0.866666667,0.894427191,0.8125,0.910447761,0.894871795,"[[48  4]
 [ 2 13]]",,,,,,,,,,,
4,1,own_class_center,exp,0.942307692,0.866666667,0.903696114,0.838709677,0.925373134,0.904487179,"[[49  3]
 [ 2 13]]",,,,,,,,,,,
4,1,estimated_hyper_lin,lin_center_own,0.923076923,0.866666667,0.894427191,0.8125,0.910447761,0.894871795,"[[48  4]
 [ 2 13]]",,,,,,,,,,,
4,1,estimated_hyper_lin,exp,0.923076923,0.866666667,0.894427191,0.8125,0.910447761,0.894871795,"[[48  4]
 [ 2 13]]",,,,,,,,,,,
4,1,actual_hyper_lin,lin_center_own,0.903846154,0.866666667,0.885061203,0.787878788,0.895522388,0.88525641,"[[47  5]
 [ 2 13]]",,,,,,,,,,,
4,1,actual_hyper_lin,exp,0.923076923,0.933333333,0.928190962,0.848484848,0.925373134,0.928205128,"[[48  4]
 [ 1 14]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new,0.903846154,0.866666667,0.885061203,0.787878788,0.895522388,0.88525641,"[[47  5]
 [ 2 13]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.884615385,0.866666667,0.875595036,0.764705882,0.880597015,0.875641026,"[[46  6]
 [ 2 13]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.884615385,0.866666667,0.875595036,0.764705882,0.880597015,0.875641026,"[[46  6]
 [ 2 13]]",,,,,,,,,,,
4,1,SVM,SVM,0.980769231,0.733333333,0.848074743,0.814814815,0.925373134,0.857051282,"[[51  1]
 [ 4 11]]",,,,,,,,,,,
4,1,WSVM,WSVM,0.961538462,0.8,0.877058019,0.827586207,0.925373134,0.880769231,"[[50  2]
 [ 3 12]]",,,,,,,,,,,
4,1,own_class_center,lin_center_own,0.961538462,0.8,0.877058019,0.827586207,0.925373134,0.880769231,"[[50  2]
 [ 3 12]]",,,,,,,,,,,
4,1,own_class_center,exp,0.980769231,0.666666667,0.80860754,0.769230769,0.910447761,0.823717949,"[[51  1]
 [ 5 10]]",,,,,,,,,,,
4,1,estimated_hyper_lin,lin_center_own,0.961538462,0.8,0.877058019,0.827586207,0.925373134,0.880769231,"[[50  2]
 [ 3 12]]",,,,,,,,,,,
4,1,estimated_hyper_lin,exp,0.961538462,0.733333333,0.839719123,0.785714286,0.910447761,0.847435897,"[[50  2]
 [ 4 11]]",,,,,,,,,,,
4,1,actual_hyper_lin,lin_center_own,0.961538462,0.733333333,0.839719123,0.785714286,0.910447761,0.847435897,"[[50  2]
 [ 4 11]]",,,,,,,,,,,
4,1,actual_hyper_lin,exp,0.961538462,0.8,0.877058019,0.827586207,0.925373134,0.880769231,"[[50  2]
 [ 3 12]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new,0.980769231,0.8,0.88578518,0.857142857,0.940298507,0.890384615,"[[51  1]
 [ 3 12]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.961538462,0.733333333,0.839719123,0.785714286,0.910447761,0.847435897,"[[50  2]
 [ 4 11]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.961538462,0.733333333,0.839719123,0.785714286,0.910447761,0.847435897,"[[50  2]
 [ 4 11]]",,,,,,,,,,,
4,1,SVM,SVM,0.980392157,0.75,0.857492926,0.827586207,0.925373134,0.865196078,"[[50  1]
 [ 4 12]]",,,,,,,,,,,
4,1,WSVM,WSVM,0.960784314,0.75,0.848874688,0.8,0.910447761,0.855392157,"[[49  2]
 [ 4 12]]",,,,,,,,,,,
4,1,own_class_center,lin_center_own,0.960784314,0.8125,0.883536788,0.838709677,0.925373134,0.886642157,"[[49  2]
 [ 3 13]]",,,,,,,,,,,
4,1,own_class_center,exp,0.921568627,0.75,0.831370237,0.75,0.880597015,0.835784314,"[[47  4]
 [ 4 12]]",,,,,,,,,,,
4,1,estimated_hyper_lin,lin_center_own,0.960784314,0.8125,0.883536788,0.838709677,0.925373134,0.886642157,"[[49  2]
 [ 3 13]]",,,,,,,,,,,
4,1,estimated_hyper_lin,exp,0.941176471,0.8125,0.874474632,0.8125,0.910447761,0.876838235,"[[48  3]
 [ 3 13]]",,,,,,,,,,,
4,1,actual_hyper_lin,lin_center_own,0.960784314,0.75,0.848874688,0.8,0.910447761,0.855392157,"[[49  2]
 [ 4 12]]",,,,,,,,,,,
4,1,actual_hyper_lin,exp,0.960784314,0.75,0.848874688,0.8,0.910447761,0.855392157,"[[49  2]
 [ 4 12]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new,0.941176471,0.75,0.84016805,0.774193548,0.895522388,0.845588235,"[[48  3]
 [ 4 12]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.941176471,0.75,0.84016805,0.774193548,0.895522388,0.845588235,"[[48  3]
 [ 4 12]]",,,,,,,,,,,
4,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.941176471,0.75,0.84016805,0.774193548,0.895522388,0.845588235,"[[48  3]
 [ 4 12]]",,,,,,,,,,,
