Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Times,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC
0,1,estimated_hyper_lin,exp,0.94,0.35,0.573585216,0.424242424,0.841666667,0.645,"[[94  6]
 [13  7]]",,,estimated_hyper_lin,exp,0.932,0.14,0.305600827,0.177359996,0.8,0.536
0,1,actual_hyper_lin,lin_center_own,0.94,0.95,0.944986772,0.844444444,0.941666667,0.945,"[[94  6]
 [ 1 19]]",,,actual_hyper_lin,lin_center_own,0.938,0.97,0.953549416,0.855324299,0.943333333,0.954
0,1,actual_hyper_lin,exp,0.98,0.85,0.912688337,0.871794872,0.958333333,0.915,"[[98  2]
 [ 3 17]]",,,actual_hyper_lin,exp,0.948,0.92,0.933154352,0.847284793,0.943333333,0.934
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.95,0.9,0.9246621,0.837209302,0.941666667,0.925,"[[95  5]
 [ 2 18]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.944,0.92,0.931738524,0.84228794,0.94,0.932
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.98,0.85,0.912688337,0.871794872,0.958333333,0.915,"[[98  2]
 [ 3 17]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.948,0.93,0.938463617,0.852993039,0.945,0.939
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.98,0.85,0.912688337,0.871794872,0.958333333,0.915,"[[98  2]
 [ 3 17]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.948,0.93,0.938463617,0.852993039,0.945,0.939
0,1,SVM,SVM,0.99,0.75,0.861684397,0.833333333,0.95,0.87,"[[99  1]
 [ 5 15]]",,3,SVM,SVM,0.974,0.89,0.930469261,0.881909425,0.96,0.932
0,1,WSVM,WSVM,0.99,0.95,0.969793793,0.95,0.983333333,0.97,"[[99  1]
 [ 1 19]]",,,WSVM,WSVM,0.978,0.88,0.92710279,0.884841192,0.961666667,0.929
0,1,own_class_center,lin_center_own,0.96,0.9,0.929516003,0.857142857,0.95,0.93,"[[96  4]
 [ 2 18]]",,,own_class_center,lin_center_own,0.954,0.91,0.930297844,0.851114641,0.946666667,0.932
0,1,own_class_center,exp,0.94,0.05,0.216794834,0.074074074,0.791666667,0.495,"[[94  6]
 [19  1]]",,,own_class_center,exp,0.936,0.11,0.262945755,0.145987605,0.798333333,0.523
0,1,estimated_hyper_lin,lin_center_own,0.96,1,0.979795897,0.909090909,0.966666667,0.98,"[[96  4]
 [ 0 20]]",,,estimated_hyper_lin,lin_center_own,0.954,0.91,0.930297844,0.851114641,0.946666667,0.932
0,1,estimated_hyper_lin,exp,0.94,0.05,0.216794834,0.074074074,0.791666667,0.495,"[[94  6]
 [19  1]]",,,estimated_hyper_lin,exp,0.936,0.12,0.280382947,0.158000953,0.8,0.528
0,1,actual_hyper_lin,lin_center_own,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,actual_hyper_lin,lin_center_own,0.95,0.93,0.939288259,0.855311966,0.946666667,0.94
0,1,actual_hyper_lin,exp,0.96,1,0.979795897,0.909090909,0.966666667,0.98,"[[96  4]
 [ 0 20]]",,,actual_hyper_lin,exp,0.95,0.91,0.92871375,0.845864962,0.943333333,0.93
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.96,0.95,0.954986911,0.88372093,0.958333333,0.955,"[[96  4]
 [ 1 19]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.95,0.94,0.944211067,0.86154724,0.948333333,0.945
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.96,1,0.979795897,0.909090909,0.966666667,0.98,"[[96  4]
 [ 0 20]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.956,0.92,0.937067016,0.860167364,0.95,0.938
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.96,1,0.979795897,0.909090909,0.966666667,0.98,"[[96  4]
 [ 0 20]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.956,0.92,0.937067016,0.860167364,0.95,0.938
0,1,SVM,SVM,0.95,0.95,0.95,0.863636364,0.95,0.95,"[[95  5]
 [ 1 19]]",,4,SVM,SVM,0.972,0.88,0.924237331,0.870731393,0.956666667,0.926
0,1,WSVM,WSVM,0.98,0.95,0.964883413,0.926829268,0.975,0.965,"[[98  2]
 [ 1 19]]",,,WSVM,WSVM,0.98,0.87,0.922883392,0.882643303,0.961666667,0.925
0,1,own_class_center,lin_center_own,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,own_class_center,lin_center_own,0.948,0.85,0.895166256,0.804743324,0.931666667,0.899
0,1,own_class_center,exp,0.93,0.1,0.304959014,0.137931034,0.791666667,0.515,"[[93  7]
 [18  2]]",,,own_class_center,exp,0.948,0.07,0.193145642,0.102666667,0.801666667,0.509
0,1,estimated_hyper_lin,lin_center_own,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,estimated_hyper_lin,lin_center_own,0.948,0.87,0.905222235,0.815132935,0.935,0.909
0,1,estimated_hyper_lin,exp,0.93,0.15,0.373496988,0.2,0.8,0.54,"[[93  7]
 [17  3]]",,,estimated_hyper_lin,exp,0.948,0.08,0.203381305,0.113849462,0.803333333,0.514
0,1,actual_hyper_lin,lin_center_own,0.95,1,0.974679434,0.888888889,0.958333333,0.975,"[[95  5]
 [ 0 20]]",,,actual_hyper_lin,lin_center_own,0.94,0.96,0.949256241,0.850059616,0.943333333,0.95
0,1,actual_hyper_lin,exp,0.94,0.95,0.944986772,0.844444444,0.941666667,0.945,"[[94  6]
 [ 1 19]]",,,actual_hyper_lin,exp,0.952,0.94,0.945024981,0.862038445,0.95,0.946
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.94,0.95,0.944986772,0.844444444,0.941666667,0.945,"[[94  6]
 [ 1 19]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.952,0.92,0.935035739,0.852215519,0.946666667,0.936
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.948,0.94,0.94303597,0.855516706,0.946666667,0.944
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.948,0.94,0.94303597,0.855516706,0.946666667,0.944
0,1,SVM,SVM,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]",,5,SVM,SVM,0.974,0.87,0.920356123,0.871438277,0.956666667,0.922
0,1,WSVM,WSVM,0.96,0.75,0.848528137,0.769230769,0.925,0.855,"[[96  4]
 [ 5 15]]",,,WSVM,WSVM,0.982,0.88,0.929249199,0.893861303,0.965,0.931
0,1,own_class_center,lin_center_own,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]",,,own_class_center,lin_center_own,0.966,0.84,0.897740542,0.831766838,0.945,0.903
0,1,own_class_center,exp,0.94,0,0,0,0.783333333,0.47,"[[94  6]
 [20  0]]",,,own_class_center,exp,0.942,0.08,0.203721707,0.116442816,0.798333333,0.511
0,1,estimated_hyper_lin,lin_center_own,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]",,,estimated_hyper_lin,lin_center_own,0.966,0.85,0.902808122,0.83705225,0.946666667,0.908
0,1,estimated_hyper_lin,exp,0.94,0,0,0,0.783333333,0.47,"[[94  6]
 [20  0]]",,,estimated_hyper_lin,exp,0.942,0.09,0.213121961,0.127772866,0.8,0.516
0,1,actual_hyper_lin,lin_center_own,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,actual_hyper_lin,lin_center_own,0.946,0.96,0.952477004,0.863238296,0.948333333,0.953
0,1,actual_hyper_lin,exp,0.94,1,0.969535971,0.869565217,0.95,0.97,"[[94  6]
 [ 0 20]]",,,actual_hyper_lin,exp,0.95,0.95,0.949393683,0.865515378,0.95,0.95
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.92,1,0.959166305,0.833333333,0.933333333,0.96,"[[92  8]
 [ 0 20]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.956,0.95,0.95263439,0.877665595,0.955,0.953
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,1,0.974679434,0.888888889,0.958333333,0.975,"[[95  5]
 [ 0 20]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.962,0.95,0.955499884,0.888435007,0.96,0.956
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.95,1,0.974679434,0.888888889,0.958333333,0.975,"[[95  5]
 [ 0 20]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.962,0.95,0.955499884,0.888435007,0.96,0.956
Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Total,SVM,SVM,0.9712,0.866,0.916367757,0.863004039,0.953666667,0.9186
1,1,SVM,SVM,0.9,0.85,0.874642784,0.723404255,0.891666667,0.875,"[[90 10]
 [ 3 17]]",,,WSVM,WSVM,0.9792,0.876,0.925674798,0.885478848,0.962,0.9276
1,1,WSVM,WSVM,0.95,0.85,0.898610038,0.80952381,0.933333333,0.9,"[[95  5]
 [ 3 17]]",,,own_class_center,lin_center_own,0.9552,0.87,0.909705732,0.829998462,0.941,0.9126
1,1,own_class_center,lin_center_own,0.94,0.8,0.867179336,0.761904762,0.916666667,0.87,"[[94  6]
 [ 4 16]]",,,own_class_center,exp,0.9404,0.098,0.244223334,0.134380342,0.8,0.5192
1,1,own_class_center,exp,0.95,0.4,0.6164414,0.484848485,0.858333333,0.675,"[[95  5]
 [12  8]]",,,estimated_hyper_lin,lin_center_own,0.9552,0.886,0.917962858,0.83868152,0.943666667,0.9206
1,1,estimated_hyper_lin,lin_center_own,0.94,0.8,0.867179336,0.761904762,0.916666667,0.87,"[[94  6]
 [ 4 16]]",,,estimated_hyper_lin,exp,0.94,0.118,0.266648407,0.157122419,0.803,0.529
1,1,estimated_hyper_lin,exp,0.94,0.4,0.613188389,0.470588235,0.85,0.67,"[[94  6]
 [12  8]]",,,actual_hyper_lin,lin_center_own,0.9432,0.956,0.948983126,0.855376007,0.945333333,0.9496
1,1,actual_hyper_lin,lin_center_own,0.9,0.95,0.9246621,0.775510204,0.908333333,0.925,"[[90 10]
 [ 1 19]]",,,actual_hyper_lin,exp,0.9512,0.93,0.93967072,0.857107265,0.947666667,0.9406
1,1,actual_hyper_lin,exp,0.9,0.95,0.9246621,0.775510204,0.908333333,0.925,"[[90 10]
 [ 1 19]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.95,0.932,0.94039682,0.856691579,0.947,0.941
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.88,0.85,0.864869932,0.693877551,0.875,0.865,"[[88 12]
 [ 3 17]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.954,0.936,0.944207534,0.865426695,0.951,0.945
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9,0.95,0.9246621,0.775510204,0.908333333,0.925,"[[90 10]
 [ 1 19]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.954,0.936,0.944207534,0.865426695,0.951,0.945
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.9,0.95,0.9246621,0.775510204,0.908333333,0.925,"[[90 10]
 [ 1 19]]",,,,,,,,,,
1,1,SVM,SVM,0.98,0.85,0.912688337,0.871794872,0.958333333,0.915,"[[98  2]
 [ 3 17]]",,,,,,,,,,
1,1,WSVM,WSVM,1,0.95,0.974679434,0.974358974,0.991666667,0.975,"[[100   0]
 [  1  19]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
1,1,own_class_center,exp,0.96,0.1,0.309838668,0.153846154,0.816666667,0.53,"[[96  4]
 [18  2]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.96,0.1,0.309838668,0.153846154,0.816666667,0.53,"[[96  4]
 [18  2]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.96,0.95,0.954986911,0.88372093,0.958333333,0.955,"[[96  4]
 [ 1 19]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
1,1,SVM,SVM,0.95,0.8,0.871779789,0.780487805,0.925,0.875,"[[95  5]
 [ 4 16]]",,,,,,,,,,
1,1,WSVM,WSVM,0.94,0.85,0.893867999,0.790697674,0.925,0.895,"[[94  6]
 [ 3 17]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.93,0.8,0.862554346,0.744186047,0.908333333,0.865,"[[93  7]
 [ 4 16]]",,,,,,,,,,
1,1,own_class_center,exp,0.92,0.15,0.371483512,0.193548387,0.791666667,0.535,"[[92  8]
 [17  3]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.93,0.85,0.889100669,0.772727273,0.916666667,0.89,"[[93  7]
 [ 3 17]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.92,0.1,0.303315018,0.133333333,0.783333333,0.51,"[[92  8]
 [18  2]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.91,1,0.953939201,0.816326531,0.925,0.955,"[[91  9]
 [ 0 20]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.93,0.8,0.862554346,0.744186047,0.908333333,0.865,"[[93  7]
 [ 4 16]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.93,0.95,0.939946807,0.826086957,0.933333333,0.94,"[[93  7]
 [ 1 19]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.93,0.85,0.889100669,0.772727273,0.916666667,0.89,"[[93  7]
 [ 3 17]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.93,0.85,0.889100669,0.772727273,0.916666667,0.89,"[[93  7]
 [ 3 17]]",,,,,,,,,,
1,1,SVM,SVM,1,0.95,0.974679434,0.974358974,0.991666667,0.975,"[[100   0]
 [  1  19]]",,,,,,,,,,
1,1,WSVM,WSVM,1,0.9,0.948683298,0.947368421,0.983333333,0.95,"[[100   0]
 [  2  18]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.95,1,0.974679434,0.888888889,0.958333333,0.975,"[[95  5]
 [ 0 20]]",,,,,,,,,,
1,1,own_class_center,exp,0.91,0.1,0.301662063,0.129032258,0.775,0.505,"[[91  9]
 [18  2]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.95,1,0.974679434,0.888888889,0.958333333,0.975,"[[95  5]
 [ 0 20]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.91,0.1,0.301662063,0.129032258,0.775,0.505,"[[91  9]
 [18  2]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.95,1,0.974679434,0.888888889,0.958333333,0.975,"[[95  5]
 [ 0 20]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.95,0.95,0.95,0.863636364,0.95,0.95,"[[95  5]
 [ 1 19]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.95,1,0.974679434,0.888888889,0.958333333,0.975,"[[95  5]
 [ 0 20]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.95,1,0.974679434,0.888888889,0.958333333,0.975,"[[95  5]
 [ 0 20]]",,,,,,,,,,
1,1,SVM,SVM,1,0.9,0.948683298,0.947368421,0.983333333,0.95,"[[100   0]
 [  2  18]]",,,,,,,,,,
1,1,WSVM,WSVM,1,0.9,0.948683298,0.947368421,0.983333333,0.95,"[[100   0]
 [  2  18]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.99,0.8,0.889943818,0.864864865,0.958333333,0.895,"[[99  1]
 [ 4 16]]",,,,,,,,,,
1,1,own_class_center,exp,0.93,0,0,0,0.775,0.465,"[[93  7]
 [20  0]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.99,0.9,0.943927963,0.923076923,0.975,0.945,"[[99  1]
 [ 2 18]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.93,0,0,0,0.775,0.465,"[[93  7]
 [20  0]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.99,0.95,0.969793793,0.95,0.983333333,0.97,"[[99  1]
 [ 1 19]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.99,0.9,0.943927963,0.923076923,0.975,0.945,"[[99  1]
 [ 2 18]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.99,0.9,0.943927963,0.923076923,0.975,0.945,"[[99  1]
 [ 2 18]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.99,0.9,0.943927963,0.923076923,0.975,0.945,"[[99  1]
 [ 2 18]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.99,0.9,0.943927963,0.923076923,0.975,0.945,"[[99  1]
 [ 2 18]]",,,,,,,,,,
Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,,,,,,,,,
2,1,SVM,SVM,1,0.9,0.948683298,0.947368421,0.983333333,0.95,"[[100   0]
 [  2  18]]",,,,,,,,,,
2,1,WSVM,WSVM,1,0.85,0.921954446,0.918918919,0.975,0.925,"[[100   0]
 [  3  17]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.98,0.95,0.964883413,0.926829268,0.975,0.965,"[[98  2]
 [ 1 19]]",,,,,,,,,,
2,1,own_class_center,exp,0.94,0,0,0,0.783333333,0.47,"[[94  6]
 [20  0]]",,,,,,,,,,
2,1,estimated_hyper_lin,lin_center_own,0.98,0.95,0.964883413,0.926829268,0.975,0.965,"[[98  2]
 [ 1 19]]",,,,,,,,,,
2,1,estimated_hyper_lin,exp,0.95,0,0,0,0.791666667,0.475,"[[95  5]
 [20  0]]",,,,,,,,,,
2,1,actual_hyper_lin,lin_center_own,0.98,0.95,0.964883413,0.926829268,0.975,0.965,"[[98  2]
 [ 1 19]]",,,,,,,,,,
2,1,actual_hyper_lin,exp,0.98,0.95,0.964883413,0.926829268,0.975,0.965,"[[98  2]
 [ 1 19]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new,0.98,1,0.989949494,0.952380952,0.983333333,0.99,"[[98  2]
 [ 0 20]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.98,0.95,0.964883413,0.926829268,0.975,0.965,"[[98  2]
 [ 1 19]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.98,0.95,0.964883413,0.926829268,0.975,0.965,"[[98  2]
 [ 1 19]]",,,,,,,,,,
2,1,SVM,SVM,0.99,0.85,0.917333091,0.894736842,0.966666667,0.92,"[[99  1]
 [ 3 17]]",,,,,,,,,,
2,1,WSVM,WSVM,0.99,0.85,0.917333091,0.894736842,0.966666667,0.92,"[[99  1]
 [ 3 17]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
2,1,own_class_center,exp,0.93,0.05,0.215638587,0.071428571,0.783333333,0.49,"[[93  7]
 [19  1]]",,,,,,,,,,
2,1,estimated_hyper_lin,lin_center_own,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
2,1,estimated_hyper_lin,exp,0.93,0.05,0.215638587,0.071428571,0.783333333,0.49,"[[93  7]
 [19  1]]",,,,,,,,,,
2,1,actual_hyper_lin,lin_center_own,0.97,0.9,0.93434469,0.87804878,0.958333333,0.935,"[[97  3]
 [ 2 18]]",,,,,,,,,,
2,1,actual_hyper_lin,exp,0.98,0.9,0.939148551,0.9,0.966666667,0.94,"[[98  2]
 [ 2 18]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new,0.98,0.9,0.939148551,0.9,0.966666667,0.94,"[[98  2]
 [ 2 18]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.97,0.95,0.959947915,0.904761905,0.966666667,0.96,"[[97  3]
 [ 1 19]]",,,,,,,,,,
2,1,SVM,SVM,0.96,0.95,0.954986911,0.88372093,0.958333333,0.955,"[[96  4]
 [ 1 19]]",,,,,,,,,,
2,1,WSVM,WSVM,0.98,0.95,0.964883413,0.926829268,0.975,0.965,"[[98  2]
 [ 1 19]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.91,1,0.953939201,0.816326531,0.925,0.955,"[[91  9]
 [ 0 20]]",,,,,,,,,,
2,1,own_class_center,exp,0.92,0.05,0.214476106,0.068965517,0.775,0.485,"[[92  8]
 [19  1]]",,,,,,,,,,
2,1,estimated_hyper_lin,lin_center_own,0.91,1,0.953939201,0.816326531,0.925,0.955,"[[91  9]
 [ 0 20]]",,,,,,,,,,
2,1,estimated_hyper_lin,exp,0.91,0.1,0.301662063,0.129032258,0.775,0.505,"[[91  9]
 [18  2]]",,,,,,,,,,
2,1,actual_hyper_lin,lin_center_own,0.91,1,0.953939201,0.816326531,0.925,0.955,"[[91  9]
 [ 0 20]]",,,,,,,,,,
2,1,actual_hyper_lin,exp,0.89,1,0.943398113,0.784313725,0.908333333,0.945,"[[89 11]
 [ 0 20]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new,0.9,1,0.948683298,0.8,0.916666667,0.95,"[[90 10]
 [ 0 20]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.93,1,0.964365076,0.85106383,0.941666667,0.965,"[[93  7]
 [ 0 20]]",,,,,,,,,,
2,1,SVM,SVM,0.96,0.95,0.954986911,0.88372093,0.958333333,0.955,"[[96  4]
 [ 1 19]]",,,,,,,,,,
2,1,WSVM,WSVM,0.96,0.95,0.954986911,0.88372093,0.958333333,0.955,"[[96  4]
 [ 1 19]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.94,0.9,0.919782583,0.818181818,0.933333333,0.92,"[[94  6]
 [ 2 18]]",,,,,,,,,,
2,1,own_class_center,exp,0.93,0.1,0.304959014,0.137931034,0.791666667,0.515,"[[93  7]
 [18  2]]",,,,,,,,,,
